player_id,season,week,team,position
00-0033567,2018,13,ATL,RB
00-0033567,2018,14,ATL,RB
00-0033567,2018,15,ATL,RB
00-0033567,2018,16,ATL,RB
00-0033567,2018,17,ATL,RB
00-0033567,2019,1,ATL,RB
00-0033567,2019,2,ATL,RB
00-0033567,2019,3,ATL,RB
00-0033567,2019,4,ATL,RB
00-0033567,2019,5,ATL,RB
00-0033567,2019,6,ATL,RB
00-0033567,2019,7,ATL,RB
00-0033567,2019,8,ATL,RB
00-0033567,2019,10,ATL,RB
00-0033567,2019,11,ATL,RB
00-0033567,2019,12,ATL,RB
00-0033567,2019,13,ATL,RB
00-0033567,2021,10,CLE,RB
00-0033567,2021,11,CLE,RB
00-0033567,2021,12,CLE,RB
00-0033567,2021,14,SF,RB
00-0033567,2021,15,SF,RB
00-0033567,2021,16,SF,RB
00-0033567,2021,17,SF,RB
00-0033567,2021,18,SF,RB
00-0033567,2023,1,SF,RB
00-0033572,2017,2,DET,WR
00-0033572,2020,10,DET,WR
00-0033573,2017,1,PHI,WR
00-0033573,2017,2,PHI,WR
00-0033573,2017,3,PHI,WR
00-0033573,2017,4,PHI,WR
00-0033573,2017,5,PHI,WR
00-0033573,2017,6,PHI,WR
00-0033573,2017,7,PHI,WR
00-0033573,2017,8,PHI,WR
00-0033573,2017,9,PHI,WR
00-0033573,2017,11,PHI,WR
00-0033573,2017,12,PHI,WR
00-0033573,2017,13,PHI,WR
00-0033573,2017,14,PHI,WR
00-0033573,2017,15,PHI,WR
00-0033573,2017,16,PHI,WR
00-0033573,2017,17,PHI,WR
00-0033573,2018,8,PHI,WR
00-0033573,2018,12,PHI,WR
00-0033573,2018,13,PHI,WR
00-0033573,2018,14,PHI,WR
00-0033573,2018,15,PHI,WR
00-0033573,2019,5,CLE,WR
00-0033573,2019,6,CLE,WR
00-0033573,2019,8,CLE,WR
00-0033573,2019,9,CLE,WR
00-0033573,2019,14,CLE,WR
00-0033573,2019,15,CLE,WR
00-0033573,2020,1,WAS,WR
00-0033573,2020,2,WAS,WR
00-0033573,2020,3,WAS,WR
00-0033573,2020,4,WAS,WR
00-0033573,2020,5,WAS,WR
00-0033573,2020,6,WAS,WR
00-0033573,2020,7,WAS,WR
00-0033573,2020,8,CAR,WR
00-0033573,2020,9,CAR,WR
00-0033573,2020,10,CAR,WR
00-0033573,2020,11,CAR,WR
00-0033573,2020,14,CAR,WR
00-0033576,2017,1,ATL,TE
00-0033576,2019,1,LV,TE
00-0033576,2019,2,LV,TE
00-0033576,2019,3,LV,TE
00-0033576,2019,4,LV,TE
00-0033576,2019,5,LV,TE
00-0033576,2019,7,LV,TE
00-0033576,2019,8,LV,TE
00-0033576,2019,9,LV,TE
00-0033576,2019,10,LV,TE
00-0033576,2019,11,LV,TE
00-0033576,2019,12,LV,TE
00-0033576,2019,13,LV,TE
00-0033576,2019,14,CHI,TE
00-0033576,2019,15,CHI,TE
00-0033576,2019,16,CHI,TE
00-0033576,2019,17,CHI,TE
00-0033576,2020,1,CHI,TE
00-0033576,2020,2,JAX,TE
00-0033576,2020,3,CHI,TE
00-0033576,2020,4,JAX,TE
00-0033576,2020,5,JAX,TE
00-0033576,2020,6,CHI,TE
00-0033576,2020,7,JAX,TE
00-0033576,2020,9,JAX,TE
00-0033576,2020,10,JAX,TE
00-0033576,2020,11,JAX,TE
00-0033576,2020,12,JAX,TE
00-0033576,2020,13,JAX,TE
00-0033576,2020,14,JAX,TE
00-0033576,2020,15,JAX,TE
00-0033576,2020,16,JAX,TE
00-0033576,2020,17,JAX,TE
00-0033576,2022,2,DEN,TE
00-0033576,2022,3,DEN,TE
00-0033576,2022,4,DEN,TE
00-0033576,2022,11,DEN,TE
00-0033576,2022,12,DEN,TE
00-0033576,2022,13,DEN,TE
00-0033576,2022,14,DEN,TE
00-0033576,2023,8,DAL,TE
00-0033576,2025,1,SEA,TE
00-0033576,2025,2,SEA,TE
00-0033576,2025,11,SEA,TE
00-0033581,2017,1,DEN,RB
00-0033581,2017,2,DEN,RB
00-0033581,2017,3,DEN,RB
00-0033581,2017,4,DEN,RB
00-0033581,2017,6,DEN,RB
00-0033581,2017,7,DEN,RB
00-0033581,2017,8,DEN,RB
00-0033581,2017,9,DEN,RB
00-0033581,2017,10,DEN,RB
00-0033581,2017,11,DEN,RB
00-0033581,2017,12,DEN,RB
00-0033581,2017,13,DEN,RB
00-0033581,2017,14,DEN,RB
00-0033581,2017,15,DEN,RB
00-0033581,2017,16,DEN,RB
00-0033581,2017,17,DEN,RB
00-0033581,2018,1,NYJ,RB
00-0033581,2018,2,NYJ,RB
00-0033581,2018,3,NYJ,RB
00-0033581,2018,4,NYJ,RB
00-0033581,2018,5,NYJ,RB
00-0033581,2018,6,NYJ,RB
00-0033581,2018,7,NYJ,RB
00-0033581,2018,8,NYJ,RB
00-0033581,2018,9,NYJ,RB
00-0033581,2018,10,NYJ,RB
00-0033581,2018,12,NYJ,RB
00-0033581,2018,13,NYJ,RB
00-0033581,2018,14,NYJ,RB
00-0033581,2018,15,NYJ,RB
00-0033581,2018,16,NYJ,RB
00-0033581,2018,17,NYJ,RB
00-0033581,2019,1,MIN,RB
00-0033581,2019,2,MIN,RB
00-0033581,2019,3,MIN,RB
00-0033581,2019,4,MIN,RB
00-0033581,2019,5,MIN,RB
00-0033581,2019,6,MIN,RB
00-0033581,2019,7,PHI,RB
00-0033581,2019,8,PHI,RB
00-0033581,2019,9,PHI,RB
00-0033581,2019,11,PHI,RB
00-0033581,2019,12,PHI,RB
00-0033581,2019,13,PHI,RB
00-0033581,2019,14,PHI,RB
00-0033581,2019,15,PHI,RB
00-0033581,2019,16,PHI,RB
00-0033581,2019,17,PHI,RB
00-0033589,2017,1,SEA,WR
00-0033589,2017,2,SEA,WR
00-0033589,2017,3,SEA,WR
00-0033589,2017,4,SEA,WR
00-0033589,2017,5,SEA,WR
00-0033589,2017,7,SEA,WR
00-0033589,2017,8,SEA,WR
00-0033589,2017,9,SEA,WR
00-0033589,2017,10,SEA,WR
00-0033589,2017,11,SEA,WR
00-0033589,2017,12,SEA,WR
00-0033589,2017,13,SEA,WR
00-0033589,2017,14,SEA,WR
00-0033589,2017,15,SEA,WR
00-0033589,2017,16,SEA,WR
00-0033589,2017,17,SEA,WR
00-0033589,2021,4,DEN,WR
00-0033589,2021,5,DEN,WR
00-0033589,2021,6,DEN,WR
00-0033589,2021,7,DEN,WR
00-0033589,2021,8,DEN,WR
00-0033589,2021,9,DEN,WR
00-0033589,2021,10,DEN,WR
00-0033589,2021,17,GB,WR
00-0033589,2021,18,GB,WR
00-0033589,2022,1,CHI,WR
00-0033589,2022,2,CHI,WR
00-0033589,2023,2,TB,WR
00-0033589,2023,3,TB,WR
00-0033589,2023,4,TB,WR
00-0033589,2023,6,TB,WR
00-0033589,2023,7,TB,WR
00-0033589,2023,8,TB,WR
00-0033589,2023,9,TB,WR
00-0033589,2023,10,TB,WR
00-0033589,2023,11,TB,WR
00-0033589,2023,12,TB,WR
00-0033589,2023,14,TB,WR
00-0033589,2025,6,CAR,WR
00-0033589,2025,8,CAR,WR
00-0033591,2018,3,DAL,WR
00-0033591,2018,4,DAL,WR
00-0033591,2018,5,DAL,WR
00-0033591,2018,6,DAL,WR
00-0033591,2018,7,DAL,WR
00-0033591,2018,9,DAL,WR
00-0033591,2018,10,DAL,WR
00-0033591,2018,11,DAL,WR
00-0033591,2018,12,DAL,WR
00-0033591,2018,13,DAL,WR
00-0033591,2018,14,DAL,WR
00-0033591,2018,15,DAL,WR
00-0033591,2018,16,DAL,WR
00-0033591,2018,17,DAL,WR
00-0033591,2019,4,DAL,WR
00-0033591,2019,5,DAL,WR
00-0033591,2019,6,DAL,WR
00-0033591,2019,7,DAL,WR
00-0033591,2019,9,DAL,WR
00-0033591,2019,10,DAL,WR
00-0033591,2019,11,DAL,WR
00-0033591,2019,12,DAL,WR
00-0033591,2019,13,DAL,WR
00-0033591,2019,14,DAL,WR
00-0033591,2019,15,DAL,WR
00-0033591,2019,16,DAL,WR
00-0033591,2019,17,DAL,WR
00-0033591,2020,1,DAL,WR
00-0033591,2020,2,DAL,WR
00-0033591,2020,3,DAL,WR
00-0033591,2025,1,WAS,WR
00-0033591,2025,8,WAS,WR
00-0033591,2025,9,WAS,WR
00-0033591,2025,10,WAS,WR
00-0033591,2025,11,WAS,WR
00-0033591,2025,13,WAS,WR
00-0033591,2025,14,WAS,WR
00-0033591,2025,16,WAS,WR
00-0033591,2025,17,WAS,WR
00-0033591,2025,18,WAS,WR
00-0033594,2017,1,SEA,RB
00-0033594,2020,10,SEA,RB
00-0033594,2020,11,SEA,RB
00-0033596,2017,1,CLE,RB
00-0033596,2017,2,CLE,RB
00-0033596,2017,3,CLE,RB
00-0033596,2017,4,CLE,RB
00-0033596,2017,5,CLE,RB
00-0033596,2018,12,SF,RB
00-0033596,2018,13,SF,RB
00-0033596,2018,14,SF,RB
00-0033596,2018,15,SF,RB
00-0033596,2018,16,SF,RB
00-0033596,2018,17,SF,RB
00-0033596,2019,1,NO,RB
00-0033596,2019,2,NO,RB
00-0033596,2019,3,NO,RB
00-0033596,2019,4,NO,RB
00-0033596,2019,5,NO,RB
00-0033596,2019,6,NO,RB
00-0033596,2019,7,NO,RB
00-0033596,2019,8,NO,RB
00-0033596,2019,10,NO,RB
00-0033596,2019,11,NO,RB
00-0033596,2019,12,NO,RB
00-0033596,2019,13,NO,RB
00-0033596,2019,14,NO,RB
00-0033596,2019,15,NO,RB
00-0033596,2019,16,NO,RB
00-0033596,2019,17,NO,RB
00-0033599,2017,1,ARI,WR
00-0033599,2017,2,ARI,WR
00-0033599,2017,3,ARI,WR
00-0033599,2017,4,ARI,WR
00-0033599,2017,5,ARI,WR
00-0033599,2017,6,ARI,WR
00-0033599,2017,7,ARI,WR
00-0033599,2017,9,ARI,WR
00-0033599,2017,10,ARI,WR
00-0033599,2017,11,ARI,WR
00-0033599,2017,12,ARI,WR
00-0033599,2017,13,ARI,WR
00-0033599,2017,14,ARI,WR
00-0033599,2017,15,ARI,WR
00-0033599,2017,16,ARI,WR
00-0033599,2017,17,ARI,WR
00-0033599,2018,1,ARI,WR
00-0033599,2018,2,ARI,WR
00-0033599,2018,3,ARI,WR
00-0033599,2018,4,ARI,WR
00-0033599,2018,5,ARI,WR
00-0033599,2018,6,ARI,WR
00-0033599,2018,7,ARI,WR
00-0033599,2018,8,ARI,WR
00-0033599,2018,10,ARI,WR
00-0033599,2018,11,ARI,WR
00-0033599,2018,12,ARI,WR
00-0033599,2018,13,ARI,WR
00-0033599,2018,14,ARI,WR
00-0033599,2018,15,ARI,WR
00-0033599,2018,16,ARI,WR
00-0033599,2018,17,ARI,WR
00-0033599,2019,1,PHI,WR
00-0033599,2019,2,PHI,WR
00-0033599,2019,3,PHI,WR
00-0033599,2019,4,PHI,WR
00-0033599,2019,5,PHI,WR
00-0033599,2019,6,PHI,WR
00-0033599,2019,7,PHI,WR
00-0033599,2019,8,PHI,WR
00-0033599,2019,9,PHI,WR
00-0033599,2019,11,PHI,WR
00-0033599,2019,12,PHI,WR
00-0033599,2019,13,PHI,WR
00-0033599,2019,14,PHI,WR
00-0033599,2019,15,PHI,WR
00-0033599,2019,16,PHI,WR
00-0033599,2019,17,PHI,WR
00-0033604,2017,1,IND,WR
00-0033604,2017,2,IND,WR
00-0033604,2017,3,IND,WR
00-0033604,2017,4,IND,WR
00-0033604,2017,15,IND,WR
00-0033604,2018,1,IND,WR
00-0033604,2018,2,IND,WR
00-0033604,2018,3,IND,WR
00-0033604,2018,4,IND,WR
00-0033604,2018,5,IND,WR
00-0033604,2018,6,IND,WR
00-0033604,2018,7,IND,WR
00-0033604,2018,8,IND,WR
00-0033604,2018,10,IND,WR
00-0033604,2018,11,IND,WR
00-0033604,2018,12,IND,WR
00-0033604,2018,13,IND,WR
00-0033604,2018,14,IND,WR
00-0033604,2018,15,IND,WR
00-0033604,2018,16,IND,WR
00-0033604,2018,17,IND,WR
00-0033604,2019,1,IND,WR
00-0033604,2019,2,IND,WR
00-0033604,2019,3,NO,WR
00-0033604,2019,4,NO,WR
00-0033604,2019,5,NO,WR
00-0033604,2019,6,NO,WR
00-0033604,2019,7,NO,WR
00-0033604,2019,8,NO,WR
00-0033604,2019,10,NO,WR
00-0033604,2019,11,NO,WR
00-0033604,2019,12,NO,WR
00-0033604,2019,13,NO,WR
00-0033604,2019,14,NO,WR
00-0033604,2019,15,NO,WR
00-0033604,2019,16,NO,WR
00-0033604,2019,17,NO,WR
00-0033604,2020,4,IND,WR
00-0033604,2020,5,IND,WR
00-0033604,2020,6,IND,WR
00-0033604,2020,16,ARI,WR
00-0033604,2020,17,ARI,WR
00-0033611,2017,1,ARI,TE
00-0033611,2017,2,ARI,TE
00-0033611,2017,3,ARI,TE
00-0033611,2017,4,ARI,TE
00-0033611,2017,5,ARI,TE
00-0033611,2017,6,ARI,TE
00-0033611,2017,7,ARI,TE
00-0033611,2017,9,ARI,TE
00-0033611,2017,10,ARI,TE
00-0033611,2017,11,ARI,TE
00-0033611,2017,12,ARI,TE
00-0033611,2019,3,CLE,TE
00-0033611,2019,4,CLE,TE
00-0033611,2019,5,CLE,TE
00-0033611,2019,6,CLE,TE
00-0033611,2019,8,CLE,TE
00-0033611,2019,9,CLE,TE
00-0033611,2019,10,CLE,TE
00-0033611,2019,11,CLE,TE
00-0033611,2019,12,CLE,TE
00-0033611,2019,13,CLE,TE
00-0033611,2019,14,CLE,TE
00-0033611,2019,15,CLE,TE
00-0033611,2019,16,CLE,TE
00-0033611,2019,17,CLE,TE
00-0033611,2020,1,KC,TE
00-0033611,2020,2,KC,TE
00-0033611,2020,4,KC,TE
00-0033611,2020,5,KC,TE
00-0033611,2020,6,KC,TE
00-0033611,2020,7,KC,TE
00-0033611,2020,8,KC,TE
00-0033611,2020,9,KC,TE
00-0033611,2020,11,KC,TE
00-0033611,2020,12,KC,TE
00-0033611,2020,13,KC,TE
00-0033611,2020,14,KC,TE
00-0033611,2020,15,KC,TE
00-0033611,2020,16,KC,TE
00-0033611,2020,17,KC,TE
00-0033611,2021,5,WAS,TE
00-0033611,2023,1,IND,TE
00-0033613,2017,1,ARI,RB
00-0033613,2017,2,ARI,RB
00-0033613,2017,3,ARI,RB
00-0033613,2017,4,ARI,RB
00-0033613,2017,5,ARI,RB
00-0033613,2017,6,ARI,RB
00-0033613,2017,7,ARI,RB
00-0033613,2017,9,ARI,RB
00-0033613,2017,10,ARI,RB
00-0033613,2017,11,ARI,RB
00-0033613,2017,12,ARI,RB
00-0033613,2017,13,ARI,RB
00-0033613,2017,14,ARI,RB
00-0033613,2017,15,ARI,RB
00-0033613,2017,16,ARI,RB
00-0033613,2017,17,ARI,RB
00-0033613,2018,1,PIT,RB
00-0033613,2018,2,PIT,RB
00-0033613,2018,3,PIT,RB
00-0033613,2018,4,PIT,RB
00-0033613,2018,5,PIT,RB
00-0033613,2018,6,PIT,RB
00-0033613,2018,8,PIT,RB
00-0033613,2018,9,PIT,RB
00-0033613,2018,10,PIT,RB
00-0033613,2018,11,PIT,RB
00-0033613,2018,12,PIT,RB
00-0033613,2018,13,PIT,RB
00-0033613,2018,14,PIT,RB
00-0033613,2018,15,PIT,RB
00-0033613,2018,16,PIT,RB
00-0033613,2018,17,PIT,RB
00-0033615,2017,1,IND,TE
00-0033615,2017,2,IND,TE
00-0033615,2017,3,IND,TE
00-0033615,2017,4,IND,TE
00-0033615,2017,5,IND,TE
00-0033615,2017,6,IND,TE
00-0033615,2017,7,IND,TE
00-0033615,2017,8,IND,TE
00-0033615,2017,9,IND,TE
00-0033615,2017,10,IND,TE
00-0033615,2017,12,IND,TE
00-0033615,2017,13,IND,TE
00-0033615,2017,14,IND,TE
00-0033615,2017,15,IND,TE
00-0033615,2017,16,IND,TE
00-0033615,2017,17,IND,TE
00-0033616,2017,1,BUF,RB
00-0033616,2017,2,BUF,RB
00-0033616,2017,3,BUF,RB
00-0033616,2017,4,BUF,RB
00-0033616,2017,5,BUF,RB
00-0033616,2017,7,BUF,RB
00-0033616,2017,8,BUF,RB
00-0033616,2017,9,BUF,RB
00-0033616,2017,10,BUF,RB
00-0033616,2017,11,BUF,RB
00-0033616,2017,12,BUF,RB
00-0033616,2017,13,BUF,RB
00-0033616,2017,14,BUF,RB
00-0033616,2017,15,BUF,RB
00-0033616,2017,16,BUF,RB
00-0033616,2017,17,BUF,RB
00-0033620,2017,1,BUF,WR
00-0033620,2017,2,BUF,WR
00-0033620,2017,3,BUF,WR
00-0033620,2017,4,BUF,WR
00-0033620,2017,5,BUF,WR
00-0033620,2017,7,BUF,WR
00-0033620,2017,8,BUF,WR
00-0033620,2017,9,BUF,WR
00-0033620,2017,10,BUF,WR
00-0033620,2017,11,BUF,WR
00-0033620,2017,12,BUF,WR
00-0033620,2017,13,BUF,WR
00-0033620,2017,14,BUF,WR
00-0033620,2017,15,BUF,WR
00-0033620,2017,16,BUF,WR
00-0033620,2017,17,BUF,WR
00-0033620,2018,1,BUF,WR
00-0033620,2018,2,BUF,WR
00-0033620,2018,3,BUF,WR
00-0033620,2018,4,BUF,WR
00-0033620,2018,5,BUF,WR
00-0033620,2018,6,BUF,WR
00-0033620,2018,7,BUF,WR
00-0033620,2018,8,BUF,WR
00-0033620,2018,9,BUF,WR
00-0033620,2018,10,BUF,WR
00-0033620,2018,12,BUF,WR
00-0033620,2018,13,BUF,WR
00-0033620,2018,14,BUF,WR
00-0033620,2018,15,BUF,WR
00-0033620,2018,16,DET,WR
00-0033620,2018,17,DET,WR
00-0033620,2019,1,PIT,WR
00-0033620,2019,2,PIT,WR
00-0033620,2019,3,PIT,WR
00-0033620,2019,4,PIT,WR
00-0033620,2019,5,PIT,WR
00-0033620,2019,6,PIT,WR
00-0033620,2019,8,PIT,WR
00-0033620,2019,9,PIT,WR
00-0033620,2019,10,PIT,WR
00-0033620,2019,11,PIT,WR
00-0033620,2019,12,PIT,WR
00-0033620,2019,13,PIT,WR
00-0033620,2019,14,PIT,WR
00-0033620,2019,15,PIT,WR
00-0033620,2019,16,PIT,WR
00-0033620,2019,17,PIT,WR
00-0033622,2017,1,BUF,WR
00-0033622,2017,2,BUF,WR
00-0033622,2017,3,BUF,WR
00-0033622,2017,4,BUF,WR
00-0033622,2017,5,BUF,WR
00-0033622,2017,7,BUF,WR
00-0033622,2017,8,BUF,WR
00-0033622,2017,9,BUF,WR
00-0033622,2017,10,BUF,WR
00-0033622,2017,11,BUF,WR
00-0033622,2017,12,BUF,WR
00-0033622,2017,13,BUF,WR
00-0033622,2017,14,BUF,WR
00-0033622,2017,15,BUF,WR
00-0033622,2017,16,BUF,WR
00-0033622,2017,17,BUF,WR
00-0033623,2017,1,BUF,TE
00-0033623,2017,2,BUF,TE
00-0033623,2017,3,BUF,TE
00-0033623,2017,4,BUF,TE
00-0033623,2017,5,BUF,TE
00-0033623,2017,7,BUF,TE
00-0033623,2017,8,BUF,TE
00-0033623,2017,9,BUF,TE
00-0033623,2017,10,BUF,TE
00-0033623,2017,11,BUF,TE
00-0033623,2017,12,BUF,TE
00-0033623,2017,13,BUF,TE
00-0033623,2017,14,BUF,TE
00-0033623,2017,15,BUF,TE
00-0033623,2017,16,BUF,TE
00-0033623,2017,17,BUF,TE
00-0033623,2018,1,BUF,TE
00-0033623,2018,2,BUF,TE
00-0033623,2018,3,BUF,TE
00-0033623,2018,4,BUF,TE
00-0033623,2018,5,BUF,TE
00-0033623,2018,6,BUF,TE
00-0033623,2018,7,BUF,TE
00-0033623,2018,8,BUF,TE
00-0033623,2018,9,BUF,TE
00-0033623,2018,10,BUF,TE
00-0033623,2018,12,BUF,TE
00-0033623,2018,13,BUF,TE
00-0033623,2018,14,BUF,TE
00-0033623,2018,15,BUF,TE
00-0033623,2018,16,BUF,TE
00-0033623,2018,17,BUF,TE
00-0033623,2019,1,BUF,TE
00-0033623,2019,2,BUF,TE
00-0033623,2019,3,BUF,TE
00-0033623,2019,4,BUF,TE
00-0033623,2019,5,BUF,TE
00-0033623,2019,7,BUF,TE
00-0033623,2019,8,BUF,TE
00-0033623,2019,9,BUF,TE
00-0033623,2019,10,BUF,TE
00-0033623,2019,11,WAS,TE
00-0033623,2019,12,WAS,TE
00-0033623,2019,13,WAS,TE
00-0033623,2019,14,WAS,TE
00-0033623,2019,15,WAS,TE
00-0033623,2019,16,WAS,TE
00-0033623,2019,17,WAS,TE
00-0033627,2017,1,BUF,TE
00-0033627,2017,2,BUF,TE
00-0033627,2017,3,BUF,TE
00-0033627,2017,4,BUF,TE
00-0033627,2017,5,BUF,TE
00-0033627,2017,7,BUF,TE
00-0033627,2017,8,BUF,TE
00-0033627,2017,9,BUF,TE
00-0033627,2017,10,BUF,TE
00-0033627,2017,11,BUF,TE
00-0033627,2017,12,BUF,TE
00-0033627,2017,13,BUF,TE
00-0033627,2017,14,BUF,TE
00-0033627,2017,15,BUF,TE
00-0033627,2017,16,BUF,TE
00-0033627,2017,17,BUF,TE
00-0033627,2018,15,BUF,TE
00-0033627,2019,15,BUF,TE
00-0033627,2019,16,BUF,TE
00-0033627,2019,17,BUF,TE
00-0033627,2020,1,BUF,TE
00-0033627,2020,2,BUF,TE
00-0033627,2020,3,BUF,TE
00-0033627,2020,4,PHI,TE
00-0033627,2020,5,PHI,TE
00-0033627,2020,6,PHI,TE
00-0033627,2020,7,PHI,TE
00-0033627,2020,8,PHI,TE
00-0033627,2020,10,PHI,TE
00-0033627,2020,11,PHI,TE
00-0033627,2020,12,PHI,TE
00-0033627,2020,13,PHI,TE
00-0033630,2018,1,GB,RB
00-0033630,2018,2,GB,RB
00-0033630,2018,3,GB,RB
00-0033630,2018,4,GB,RB
00-0033630,2018,5,GB,RB
00-0033630,2018,6,GB,RB
00-0033630,2018,8,GB,RB
00-0033630,2018,9,GB,RB
00-0033630,2018,10,GB,RB
00-0033630,2018,11,GB,RB
00-0033630,2018,12,GB,RB
00-0033630,2018,13,GB,RB
00-0033630,2018,14,GB,RB
00-0033630,2018,15,NYJ,RB
00-0033630,2018,16,NYJ,RB
00-0033630,2018,17,NYJ,RB
00-0033633,2017,1,CHI,WR
00-0033633,2017,2,CHI,WR
00-0033633,2017,3,CHI,WR
00-0033633,2017,4,CHI,WR
00-0033633,2017,5,CHI,WR
00-0033633,2017,6,CHI,WR
00-0033633,2017,7,CHI,WR
00-0033633,2017,8,CHI,WR
00-0033633,2017,10,CHI,WR
00-0033633,2017,11,CHI,WR
00-0033633,2017,12,CHI,WR
00-0033633,2017,13,CHI,WR
00-0033633,2017,14,CHI,WR
00-0033633,2017,15,CHI,WR
00-0033633,2017,16,CHI,WR
00-0033633,2017,17,CHI,WR
00-0033633,2019,1,CHI,WR
00-0033633,2019,2,CHI,WR
00-0033633,2019,3,CHI,WR
00-0033633,2019,4,CHI,WR
00-0033633,2019,5,CHI,WR
00-0033633,2019,7,CHI,WR
00-0033633,2019,8,CHI,WR
00-0033633,2019,9,CHI,WR
00-0033633,2019,10,CHI,WR
00-0033633,2019,11,CHI,WR
00-0033633,2019,12,CHI,WR
00-0033633,2019,13,CHI,WR
00-0033633,2019,14,CHI,WR
00-0033633,2019,15,CHI,WR
00-0033633,2019,16,CHI,WR
00-0033633,2019,17,CHI,WR
00-0033633,2021,1,BUF,WR
00-0033633,2021,2,BUF,WR
00-0033633,2021,3,BUF,WR
00-0033633,2021,4,BUF,WR
00-0033633,2021,5,BUF,WR
00-0033633,2021,6,BUF,WR
00-0033633,2021,8,BUF,WR
00-0033633,2021,9,BUF,WR
00-0033633,2021,10,BUF,WR
00-0033633,2021,11,BUF,WR
00-0033633,2021,12,BUF,WR
00-0033633,2021,13,BUF,WR
00-0033633,2021,14,BUF,WR
00-0033633,2021,15,BUF,WR
00-0033633,2021,16,BUF,WR
00-0033633,2021,17,BUF,WR
00-0033633,2021,18,BUF,WR
00-0033633,2022,1,BUF,WR
00-0033633,2022,2,BUF,WR
00-0033633,2022,3,BUF,WR
00-0033633,2022,4,BUF,WR
00-0033633,2022,5,BUF,WR
00-0033633,2022,6,BUF,WR
00-0033633,2022,8,BUF,WR
00-0033633,2022,9,BUF,WR
00-0033633,2022,10,BUF,WR
00-0033633,2022,11,BUF,WR
00-0033633,2022,12,BUF,WR
00-0033633,2022,13,BUF,WR
00-0033633,2022,14,BUF,WR
00-0033633,2022,15,BUF,WR
00-0033633,2022,16,BUF,WR
00-0033633,2022,18,BUF,WR
00-0033639,2017,2,TB,WR
00-0033639,2017,3,TB,WR
00-0033639,2017,4,TB,WR
00-0033639,2017,5,TB,WR
00-0033639,2017,6,TB,WR
00-0033639,2017,7,TB,WR
00-0033639,2017,8,TB,WR
00-0033639,2017,9,TB,WR
00-0033639,2017,10,TB,WR
00-0033639,2017,11,TB,WR
00-0033639,2017,12,TB,WR
00-0033639,2017,13,TB,WR
00-0033639,2017,14,TB,WR
00-0033639,2017,15,TB,WR
00-0033639,2017,16,TB,WR
00-0033639,2017,17,TB,WR
00-0033640,2017,1,CHI,RB
00-0033640,2017,2,CHI,RB
00-0033640,2017,3,CHI,RB
00-0033640,2017,4,CHI,RB
00-0033640,2017,5,CHI,RB
00-0033640,2017,6,CHI,RB
00-0033640,2017,7,CHI,RB
00-0033640,2017,8,CHI,RB
00-0033640,2017,10,CHI,RB
00-0033640,2017,11,CHI,RB
00-0033640,2017,12,CHI,RB
00-0033640,2017,13,CHI,RB
00-0033640,2017,14,CHI,RB
00-0033640,2017,15,CHI,RB
00-0033640,2017,16,CHI,RB
00-0033640,2017,17,CHI,RB
00-0033641,2017,1,CIN,WR
00-0033641,2017,2,CIN,WR
00-0033641,2017,3,CIN,WR
00-0033641,2017,4,CIN,WR
00-0033641,2017,5,CIN,WR
00-0033641,2017,7,CIN,WR
00-0033641,2017,8,CIN,WR
00-0033641,2017,9,CIN,WR
00-0033641,2017,10,CIN,WR
00-0033641,2017,11,CIN,WR
00-0033641,2017,12,CIN,WR
00-0033641,2017,13,CIN,WR
00-0033641,2017,14,CIN,WR
00-0033641,2017,15,CIN,WR
00-0033641,2017,16,CIN,WR
00-0033641,2017,17,CIN,WR
00-0033641,2018,1,CIN,WR
00-0033641,2018,2,CIN,WR
00-0033641,2018,3,CIN,WR
00-0033641,2018,4,CIN,WR
00-0033641,2018,5,CIN,WR
00-0033641,2018,6,CIN,WR
00-0033641,2018,7,CIN,WR
00-0033641,2018,8,CIN,WR
00-0033641,2018,10,CIN,WR
00-0033641,2018,11,CIN,WR
00-0033641,2018,12,CIN,WR
00-0033641,2018,13,CIN,WR
00-0033641,2018,14,CIN,WR
00-0033641,2018,15,CIN,WR
00-0033641,2018,16,CIN,WR
00-0033641,2018,17,CIN,WR
00-0033648,2017,1,CLE,TE
00-0033648,2017,2,CLE,TE
00-0033648,2017,3,CLE,TE
00-0033648,2017,4,CLE,TE
00-0033648,2017,5,CLE,TE
00-0033648,2017,6,CLE,TE
00-0033648,2017,7,CLE,TE
00-0033648,2017,8,CLE,TE
00-0033648,2017,10,CLE,TE
00-0033648,2017,11,CLE,TE
00-0033648,2017,12,CLE,TE
00-0033648,2017,13,CLE,TE
00-0033648,2017,14,CLE,TE
00-0033648,2017,15,CLE,TE
00-0033648,2017,16,CLE,TE
00-0033648,2017,17,CLE,TE
00-0033655,2017,1,DAL,WR
00-0033655,2017,2,DAL,WR
00-0033655,2017,3,DAL,WR
00-0033655,2017,4,DAL,WR
00-0033655,2017,5,DAL,WR
00-0033655,2017,7,DAL,WR
00-0033655,2017,8,DAL,WR
00-0033655,2017,9,DAL,WR
00-0033655,2017,10,DAL,WR
00-0033655,2017,11,DAL,WR
00-0033655,2017,12,DAL,WR
00-0033655,2017,13,DAL,WR
00-0033655,2017,14,DAL,WR
00-0033655,2017,15,DAL,WR
