position,season,window,actual_years,n_train_rows,weighting,model,mae,rmse,medae,r2,spearman,bias,n
QB,2025,all,19,12310,linear,B_gbm_huber,6.898782608779468,8.260146863068577,6.3805005741289245,0.2175625938231092,0.5021855538580632,0.0412747844692974,708
QB,2025,all,19,12310,linear,F_yeojohnson_huber,6.5543515701586585,8.397811255580907,5.5433691886414245,0.1912649126885242,0.4904709964473747,-2.0236821769729096,708
QB,2025,all,19,12310,exponential,B_gbm_huber,6.883759626160675,8.262848426188683,6.28344457459556,0.2170507022682317,0.4906873881287452,-0.1835434515367969,708
QB,2025,all,19,12310,exponential,F_yeojohnson_huber,6.841532236431346,8.803384408452214,5.740130449251936,0.1112627179118179,0.4416494624193737,-2.302216665901368,708
WR,2023,3y,3,7963,,existing_methodology,4.270342828804626,6.0114562371448015,3.0361466579208862,0.3971447090825616,0.6647189604575288,-0.1785637914450294,2812
WR,2023,3y,3,7963,none,B_gbm_huber,4.231071620979457,6.290661834742183,2.817602934246151,0.3398443017848466,0.6835482637357855,-1.1354037967085544,2812
WR,2023,3y,3,7963,none,C_gbm_mae,4.038060503056899,6.114558623119132,2.651970116877556,0.3762882533001281,0.6880323990898192,-1.2682316587615772,2812
WR,2023,3y,3,7963,linear,B_gbm_huber,4.219192230192329,6.318400033534122,2.779289575019128,0.3340096528630419,0.6863949021793008,-1.2636374376162842,2812
WR,2023,3y,3,7963,linear,C_gbm_mae,4.030002036974052,6.1654009206079685,2.475557374757252,0.3658728569670435,0.6921143434550243,-1.4057862670991628,2812
WR,2023,3y,3,7963,exponential,B_gbm_huber,4.217576562418715,6.314371766473446,2.797387392044441,0.3348585803651241,0.686309698169797,-1.2558767585609976,2812
WR,2023,3y,3,7963,exponential,C_gbm_mae,4.0440065401803205,6.162587551158461,2.5443749116920458,0.366451449312587,0.69024544572735,-1.3703118907319944,2812
WR,2023,5y,5,12822,,existing_methodology,4.328640975355073,6.005664267407666,3.1503371911158595,0.3983058378830117,0.668620457352246,0.0437922523891906,2812
WR,2023,5y,5,12822,none,B_gbm_huber,4.225115700021834,6.251280310868776,2.8508152494011374,0.3480839943428478,0.6866693303745255,-0.9800624317764892,2812
WR,2023,5y,5,12822,none,C_gbm_mae,4.005014655417588,6.03132910026921,2.5946718421475805,0.3931522443949015,0.6925947586550856,-1.0295838169667055,2812
WR,2023,5y,5,12822,linear,B_gbm_huber,4.209696519151562,6.280362358614157,2.839050983940389,0.3420042308803532,0.6869830488315373,-1.1371943274673375,2812
WR,2023,5y,5,12822,linear,C_gbm_mae,4.0054854863116365,6.103855685363997,2.553300241541666,0.3784698353130694,0.6920060163009384,-1.3518170067835922,2812
WR,2023,5y,5,12822,exponential,B_gbm_huber,4.208961993555832,6.295236661153482,2.7931224945889968,0.33888376822816,0.6875478253818379,-1.2019765362030903,2812
WR,2023,5y,5,12822,exponential,C_gbm_mae,4.002140654213465,6.185257225229852,2.4158285942878406,0.3617817369037784,0.6908496373690934,-1.6845461629104477,2812
WR,2023,7y,7,16950,,existing_methodology,4.351980292273222,6.01481652954632,3.181606716160542,0.3964705508895151,0.6673067380024761,0.0862604348346246,2812
WR,2023,7y,7,16950,none,B_gbm_huber,4.230547681207427,6.2155195986306575,2.94040827188445,0.3555212865716102,0.6873135707662575,-0.861305321773677,2812
WR,2023,7y,7,16950,none,C_gbm_mae,3.98168036573382,6.008417135798076,2.542935878604526,0.397754103922685,0.6947580781707169,-1.01278769367874,2812
WR,2023,7y,7,16950,linear,B_gbm_huber,4.22077186892068,6.3153237011724,2.7974395023713794,0.3346580160182902,0.6868362417522549,-1.196089351850516,2812
WR,2023,7y,7,16950,linear,C_gbm_mae,3.9981642004315696,6.101732792503453,2.5381064435238807,0.3789020907821745,0.6885511701167323,-1.3811246663794132,2812
WR,2023,7y,7,16950,exponential,B_gbm_huber,4.239599323621421,6.395064574300144,2.75236350364515,0.3177499668772467,0.687897170970075,-1.3832208589491024,2812
WR,2023,7y,7,16950,exponential,C_gbm_mae,4.034470756128229,6.190986479907315,2.438852232417105,0.3605988569339676,0.6912733506302093,-1.5415127497530876,2812
WR,2024,3y,3,8226,,existing_methodology,4.331004190992526,6.144884804145419,3.0820577544631265,0.3766508089528886,0.6629810654582509,-0.4173214668023018,2739
WR,2024,3y,3,8226,none,B_gbm_huber,4.257239947543172,6.427085254882989,2.6949362222910542,0.3180821945365527,0.6980360839691178,-1.561004902152645,2739
WR,2024,3y,3,8226,none,C_gbm_mae,4.068942111920271,6.185749777183445,2.453421310941711,0.3683323945307506,0.7027008353916786,-1.2927791009816425,2739
WR,2024,3y,3,8226,linear,B_gbm_huber,4.336831819723783,6.519759049304988,2.747200894176511,0.2982749173552751,0.6948380076125821,-1.5672527777830096,2739
WR,2024,3y,3,8226,linear,C_gbm_mae,4.070708590890465,6.224769280652683,2.414247357881552,0.360338183783527,0.7031036846591989,-1.4181931224608466,2739
WR,2024,3y,3,8226,exponential,B_gbm_huber,4.359086905958369,6.523513828582551,2.8021654652296144,0.2974664268922792,0.6940075609698022,-1.5485995329992068,2739
WR,2024,3y,3,8226,exponential,C_gbm_mae,4.0731564744089175,6.251437772988414,2.3921408687920094,0.3548454955816554,0.7028420461405345,-1.5410222512504193,2739
WR,2024,5y,5,13226,,existing_methodology,4.369253427875875,6.109545517524215,3.122388218292718,0.3837999656119762,0.6705712151606255,-0.1853558985688003,2739
WR,2024,5y,5,13226,none,B_gbm_huber,4.279866758467413,6.393358153332656,2.7836881103762234,0.3252203495501911,0.6990171852153495,-1.3598956491118628,2739
WR,2024,5y,5,13226,none,C_gbm_mae,4.036428326596856,6.144157181382665,2.431849741616185,0.3767984231788823,0.7110366225560542,-1.2777913186965677,2739
WR,2024,5y,5,13226,linear,B_gbm_huber,4.260237016908852,6.370693903356277,2.772636583401719,0.3299960142474667,0.7012111628102228,-1.375516772903553,2739
WR,2024,5y,5,13226,linear,C_gbm_mae,4.049488700171951,6.161420495217,2.4213934978429106,0.3732914690878045,0.7089275317504751,-1.3543636230604337,2739
WR,2024,5y,5,13226,exponential,B_gbm_huber,4.271086341535592,6.391871419256091,2.750089443235653,0.3255341443448899,0.697796796814464,-1.4105757381214687,2739
WR,2024,5y,5,13226,exponential,C_gbm_mae,4.077982646416704,6.233813689281951,2.4269378096346235,0.3584780133671447,0.7071621723804963,-1.482211341644738,2739
WR,2024,7y,7,17669,,existing_methodology,4.400814671855821,6.113306365486347,3.1598173364706104,0.3830411046107369,0.6698428710553227,-0.0997463994223857,2739
WR,2024,7y,7,17669,none,B_gbm_huber,4.285474847569645,6.366889368383236,2.851716271244383,0.3307960189238219,0.7005821285809728,-1.2230508622594822,2739
WR,2024,7y,7,17669,none,C_gbm_mae,4.014533600778022,6.155584136808909,2.381382361208957,0.3744781964811278,0.7100966747151408,-1.3623510003343338,2739
WR,2024,7y,7,17669,linear,B_gbm_huber,4.295689219358812,6.445806739757616,2.759643237599258,0.3141036857130719,0.6975711169223293,-1.44802700209834,2739
WR,2024,7y,7,17669,linear,C_gbm_mae,4.074153555887799,6.215295621573822,2.445974403516516,0.3622837423418767,0.7074038369837119,-1.406783968323302,2739
WR,2024,7y,7,17669,exponential,B_gbm_huber,4.3420995050393305,6.533745226473363,2.802107874175796,0.2952610089491293,0.6921496860946139,-1.569541314247502,2739
WR,2024,7y,7,17669,exponential,C_gbm_mae,4.11570374913854,6.254689118142379,2.4499240609516217,0.3541742370554959,0.7018518578139463,-1.3968719917992696,2739
WR,2025,3y,3,8207,,existing_methodology,4.1304507505109935,5.943963163215551,2.8208767043826537,0.337703921730612,0.628894212548885,-0.7873030584197713,2723
WR,2025,3y,3,8207,none,B_gbm_huber,4.176269245372981,6.30042779814279,2.547058108600896,0.2558850280913585,0.597143927672405,-1.909493788673332,2723
WR,2025,3y,3,8207,none,C_gbm_mae,4.228504497323112,6.507264155992485,2.458117314329323,0.2062260566368202,0.5745085062756313,-2.284409689664798,2723
WR,2025,3y,3,8207,linear,B_gbm_huber,4.178509092858495,6.272636831634739,2.6652364971613114,0.2624350803302984,0.5937583661300391,-1.8159132091474428,2723
WR,2025,3y,3,8207,linear,C_gbm_mae,4.291616773177479,6.601920752383293,2.53457542954492,0.1829651553388225,0.5618935753895115,-2.3029542837696035,2723
WR,2025,3y,3,8207,exponential,B_gbm_huber,4.180958765513071,6.296699715357978,2.6442350290331715,0.2567653814753337,0.5947973944062096,-1.872715126440004,2723
WR,2025,3y,3,8207,exponential,C_gbm_mae,4.254287180861341,6.560330773473985,2.4892642932929894,0.1932268443937314,0.5676777806838434,-2.3005429192644744,2723
WR,2025,5y,5,13514,,existing_methodology,4.15610309896174,5.907404488155972,2.861721551479792,0.3458258450265528,0.6326781473955436,-0.5500465321494558,2723
WR,2025,5y,5,13514,none,B_gbm_huber,4.290435926987841,6.443823774871442,2.6960435423176663,0.221627875101067,0.560912487620766,-2.040264543343379,2723
WR,2025,5y,5,13514,none,C_gbm_mae,4.4050115356569215,6.814005498534407,2.566504426097594,0.1296279740501176,0.5177412616309512,-2.657039675233372,2723
WR,2025,5y,5,13514,linear,B_gbm_huber,4.246468918174686,6.374872425820835,2.6735171753382767,0.2381965046378183,0.5704392921876074,-1.9602686254880817,2723
WR,2025,5y,5,13514,linear,C_gbm_mae,4.434648628937997,6.821359924221788,2.650133705053839,0.127748157321018,0.5115557611972389,-2.502865904885582,2723
WR,2025,5y,5,13514,exponential,B_gbm_huber,4.259534609397082,6.395203642230197,2.693830062778802,0.2333295554492653,0.5723305574344371,-1.979146266225089,2723
WR,2025,5y,5,13514,exponential,C_gbm_mae,4.347820273645128,6.668101063517903,2.599849273528444,0.1665024802752507,0.5384121908111117,-2.367479823291492,2723
WR,2025,7y,7,18373,,existing_methodology,4.137780897020854,5.920454470656334,2.837177061397577,0.3429323946980662,0.6327960547702102,-0.6879273206875677,2723
WR,2025,7y,7,18373,none,B_gbm_huber,4.301207492765917,6.443898548294715,2.6906469935452915,0.2216098107069822,0.5576549066394502,-2.01476893927805,2723
WR,2025,7y,7,18373,none,C_gbm_mae,4.340890610096273,6.727215393410709,2.5267258172756746,0.1516586590991167,0.5623744136655855,-2.599672305931509,2723
WR,2025,7y,7,18373,linear,B_gbm_huber,4.273848540934235,6.427871529738469,2.7181956906662093,0.2254769603530243,0.5629748017984431,-2.073458698532596,2723
WR,2025,7y,7,18373,linear,C_gbm_mae,4.433669763633935,6.844929969088523,2.6008187605330324,0.1217099085320752,0.5266777676576478,-2.6215004950758867,2723
WR,2025,7y,7,18373,exponential,B_gbm_huber,4.271705988670378,6.405772976070432,2.7609562788947453,0.2307933134806501,0.5683332573348148,-1.999180248857001,2723
WR,2025,7y,7,18373,exponential,C_gbm_mae,4.412084253831888,6.784485835658779,2.599849273528444,0.1371528975140188,0.521172675535292,-2.560624052061416,2723
RB,2024,10y,10,14449,,existing_methodology,4.689159191488694,6.249839333358752,3.590789127453972,0.4026226696675086,0.67531251647515,0.0933408522240137,1500
RB,2024,10y,10,14449,none,B_gbm_huber,4.727576766766633,6.566269584187846,3.483224707641415,0.3406007481775001,0.678028737911457,-1.0782500026191886,1500
RB,2024,10y,10,14449,none,C_gbm_mae,4.385180846242787,6.278704325729342,2.9282424979064583,0.3970919318729118,0.6909642065775728,-1.0408577997746284,1500
RB,2024,10y,10,14449,linear,B_gbm_huber,4.667401060948356,6.542581081570578,3.3547980330418,0.3453498694210137,0.6820177944753494,-1.145903126359542,1500
RB,2024,10y,10,14449,linear,C_gbm_mae,4.388651558145392,6.280404966663837,2.9431397016888767,0.3967652819951895,0.6898133465341946,-1.1831942936387156,1500
RB,2024,10y,10,14449,exponential,B_gbm_huber,4.623790443910395,6.557449551819426,3.174331265903039,0.3423710125870065,0.6844553913031203,-1.3779783441502282,1500
RB,2024,10y,10,14449,exponential,C_gbm_mae,4.387607815222879,6.352969950584299,2.779728968303905,0.382744975106683,0.6917426976659912,-1.6045770213971535,1500
RB,2025,10y,10,14549,,existing_methodology,4.543477316597012,6.45059826674023,3.3100077190871806,0.3855861486262828,0.671669256797446,-0.6649724228435839,1552
RB,2025,10y,10,14549,none,B_gbm_huber,4.691561301265747,6.842574046200677,3.1990039797028054,0.3086467347512472,0.6483163557150212,-1.7009439505859711,1552
RB,2025,10y,10,14549,none,C_gbm_mae,4.797997322669821,7.250662397639997,2.875008769388893,0.2237236143673229,0.6410264256599952,-3.046550991092371,1552
RB,2025,10y,10,14549,linear,B_gbm_huber,4.712744699186396,6.964890129493709,3.0234246183364744,0.2837089140629798,0.6390914443766014,-2.0660887837723645,1552
RB,2025,10y,10,14549,linear,C_gbm_mae,4.792290506949559,7.279883696725138,2.8546609807706838,0.2174539764159918,0.6386467091205119,-2.999171953525464,1552
RB,2025,10y,10,14549,exponential,B_gbm_huber,4.745591404728931,7.11356381273602,2.964444237840284,0.2528023965791867,0.6292268759969147,-2.387261099617906,1552
RB,2025,10y,10,14549,exponential,C_gbm_mae,4.841201979656416,7.403058181691613,2.720656730901556,0.1907488374980446,0.6243497256232979,-3.1299375418302318,1552
RB,2023,all,17,23397,,existing_methodology,4.554915707870717,6.070658951677285,3.5500149001911776,0.3971415293992655,0.6879776620128337,0.5292140728467303,1515
RB,2023,all,17,23397,none,B_gbm_huber,4.570035815200207,6.353388326513259,3.314973240860992,0.3396799279284278,0.6859590544120782,-0.7177487850554984,1515
RB,2023,all,17,23397,none,C_gbm_mae,4.148539014301665,6.022335215351506,2.733211430265424,0.4067010925572596,0.7055639510416841,-0.9124052774845388,1515
RB,2023,all,17,23397,linear,B_gbm_huber,4.528375538159507,6.324161039681839,3.265662422109947,0.3457412520714157,0.6887081625436561,-0.7286105400227735,1515
RB,2023,all,17,23397,linear,C_gbm_mae,4.161274583804915,6.026541512244678,2.8129041852466017,0.4058720245017404,0.7039622988198392,-0.9314873746932136,1515
RB,2023,all,17,23397,exponential,B_gbm_huber,4.45468198981222,6.287823759807757,3.226052324604444,0.3532381146488987,0.6919314578415553,-0.7843047920848721,1515
RB,2023,all,17,23397,exponential,C_gbm_mae,4.186377978658004,6.050200269942572,2.827112073850417,0.4011980599479939,0.7003744420023124,-0.9447485473608614,1515
RB,2024,all,18,24912,,existing_methodology,4.686423615039497,6.249218102879121,3.6108044562552064,0.4027414216998848,0.6754327804780407,0.0882100411213265,1500
RB,2024,all,18,24912,none,B_gbm_huber,4.74712616062998,6.548503019588812,3.568954266889194,0.3441642358104528,0.675528210844823,-0.982496576162398,1500
RB,2024,all,18,24912,none,C_gbm_mae,4.349546840384438,6.231608855671911,2.8315213821391234,0.406102628117417,0.6953500647011821,-1.0667850439431217,1500
RB,2024,all,18,24912,linear,B_gbm_huber,4.716508251756279,6.538743876362426,3.446966841262387,0.3461175451168743,0.6801087699288382,-1.0505416852678455,1500
RB,2024,all,18,24912,linear,C_gbm_mae,4.368019154085134,6.23462776695572,2.9649335170050835,0.4055270599740915,0.6950229997489281,-1.0945235118690133,1500
RB,2024,all,18,24912,exponential,B_gbm_huber,4.619850606476933,6.55901217197117,3.174274291203032,0.3420575532946874,0.6852603183013714,-1.3720355755623113,1500
RB,2024,all,18,24912,exponential,C_gbm_mae,4.378182909312937,6.2917456105308975,2.8670355253741544,0.3945847708131421,0.6924757694388038,-1.2679092107250174,1500
RB,2025,all,19,26412,,existing_methodology,4.549180662972499,6.448716295152476,3.2903916678686587,0.3859446086283197,0.6720772739156652,-0.6352345651750995,1552
RB,2025,all,19,26412,none,B_gbm_huber,4.673572591161085,6.765037354044912,3.260155364238379,0.3242261148991185,0.6561265189177067,-1.420842555846329,1552
RB,2025,all,19,26412,none,C_gbm_mae,4.62618147515218,6.932921153347839,2.8749471198860657,0.2902694020485737,0.6486314345126183,-2.271593948192886,1552
RB,2025,all,19,26412,linear,B_gbm_huber,4.697406787273006,6.849909917151991,3.2153790006813496,0.3071635510969616,0.6505072619694657,-1.7153102453502016,1552
RB,2025,all,19,26412,linear,C_gbm_mae,4.629158761457797,6.957308973826523,2.795520470513281,0.2852674049295071,0.6432192481999631,-2.4160328104592907,1552
RB,2025,all,19,26412,exponential,B_gbm_huber,4.726590967159327,7.034304016946088,3.016253163460238,0.2693602849285796,0.6261509519396893,-2.2205122499770367,1552
RB,2025,all,19,26412,exponential,C_gbm_mae,4.817454769469337,7.308100628634088,2.7218217384999224,0.2113759009930137,0.6220292929337401,-2.9360563274054483,1552
TE,2023,3y,3,4857,,existing_methodology,2.9297922070520706,4.26666122713582,1.9704814727552973,0.4272950952069986,0.6588126367213786,0.0531202345448694,1629
TE,2023,3y,3,4857,none,B_gbm_huber,2.7141379641892813,4.471895986941919,1.4327834348794397,0.3708735167968717,0.7183067657218627,-1.130682469245057,1629
TE,2023,3y,3,4857,linear,B_gbm_huber,2.724829243244773,4.47444746635052,1.3674361721629569,0.3701554047462446,0.7167472521704397,-1.1479698795340982,1629
TE,2023,3y,3,4857,exponential,B_gbm_huber,2.72395471188601,4.480520763510813,1.3903917820386202,0.3684444317286315,0.7179058607231125,-1.1625398375735707,1629
TE,2023,5y,5,7832,,existing_methodology,2.924968491132826,4.256427290570835,1.9509178238911276,0.4300391596073868,0.6629206309050172,0.050372981736436,1629
TE,2023,5y,5,7832,none,B_gbm_huber,2.7211751955757864,4.5054841313871306,1.4426531224917132,0.3613873620144778,0.718784886916283,-1.1599736917867771,1629
TE,2023,5y,5,7832,linear,B_gbm_huber,2.722906815665587,4.493983640855303,1.4077126848573742,0.3646433873150334,0.7182031502955053,-1.1677738352698066,1629
TE,2023,5y,5,7832,exponential,B_gbm_huber,2.7160036872356854,4.46078709781663,1.4017593861655024,0.3739953316209212,0.7179854817352765,-1.1420943043315608,1629
TE,2023,7y,7,9955,,existing_methodology,2.9392594859386034,4.259045010421658,1.9781629761024195,0.4293378876266764,0.6621334432516595,0.0907101827069237,1629
TE,2023,7y,7,9955,none,B_gbm_huber,2.7114442677434885,4.453538221839288,1.5084439516643708,0.3760282209144667,0.7173085279914695,-1.0567548499038375,1629
TE,2023,7y,7,9955,linear,B_gbm_huber,2.7115839640887547,4.471825069638649,1.4292744148006982,0.3708934705703787,0.7189172522908033,-1.120849983017008,1629
TE,2023,7y,7,9955,exponential,B_gbm_huber,2.719252170992896,4.461918073848712,1.4368482500630284,0.373677860281392,0.7178453020241927,-1.0988310987593872,1629
TE,2024,3y,3,4939,,existing_methodology,2.925749470121708,4.258021060193178,1.982812502051365,0.4233178125537227,0.6724927138097447,0.0874868924025321,1691
TE,2024,3y,3,4939,none,B_gbm_huber,2.767794054497113,4.532554531875732,1.4589092130951835,0.3465580642805727,0.7082300577539332,-1.130965608919165,1691
TE,2024,3y,3,4939,linear,B_gbm_huber,2.764067029423777,4.503688800596417,1.404918137162337,0.3548544972463888,0.7049532321979568,-1.0961764880693403,1691
TE,2024,3y,3,4939,exponential,B_gbm_huber,2.7629869520161243,4.500309419583431,1.4219293141861609,0.3558223147827142,0.7074025716784327,-1.0921878569729169,1691
TE,2024,5y,5,7920,,existing_methodology,2.8934686807163903,4.242096993341478,1.8986210754386657,0.4276230774339801,0.6770609635262166,0.0170537324681519,1691
TE,2024,5y,5,7920,none,B_gbm_huber,2.746127034680068,4.4705692502883725,1.4677461146407145,0.3643082428528762,0.7111215165768462,-1.0491796022452524,1691
TE,2024,5y,5,7920,linear,B_gbm_huber,2.756831830698775,4.48738932766288,1.416941666875397,0.3595157887090193,0.7056586558882904,-1.0628369312110155,1691
TE,2024,5y,5,7920,exponential,B_gbm_huber,2.7586789523540656,4.483064906922894,1.4596599421009913,0.360749641373557,0.7038769049533969,-1.0456420053912563,1691
TE,2024,7y,7,10557,,existing_methodology,2.919698853720027,4.247816262875014,1.9158678221527667,0.4260786598274871,0.678384520890726,0.0732839822340026,1691
TE,2024,7y,7,10557,none,B_gbm_huber,2.7547033721361407,4.482988923617832,1.5372129754692925,0.3607713104523652,0.7110364390752315,-1.048570924629682,1691
TE,2024,7y,7,10557,linear,B_gbm_huber,2.747101596684353,4.475279655269148,1.4723656569578267,0.3629679468169184,0.7089707522404505,-1.0573428507810558,1691
TE,2024,7y,7,10557,exponential,B_gbm_huber,2.744342127443349,4.4761623177959935,1.464443917268777,0.3627166374843511,0.7081482013314623,-1.0837001274082418,1691
TE,2025,3y,3,4993,,existing_methodology,2.9812057314591693,4.847622120624418,1.6646207486169031,0.321285099677506,0.6433376367820766,-1.3386241968012291,1691
TE,2025,3y,3,4993,none,B_gbm_huber,3.2143186258883865,5.311085027509474,1.5636767861054015,0.1853025159875606,0.5847404049030486,-2.219983877135941,1691
TE,2025,3y,3,4993,linear,B_gbm_huber,3.235923550595532,5.39189257163149,1.6365692657870663,0.1603228635709361,0.5788866950585624,-2.240903136459074,1691
TE,2025,3y,3,4993,exponential,B_gbm_huber,3.2446081356810628,5.369874006886188,1.6368847109582971,0.1671667444386835,0.5843148967544082,-2.236341894544475,1691
TE,2025,5y,5,8177,,existing_methodology,2.9609326832612606,4.815726554438531,1.654283773908966,0.3301871046488848,0.6521988455954592,-1.3001663193080475,1691
TE,2025,5y,5,8177,none,B_gbm_huber,3.282592577700684,5.484806325253071,1.6137825613302064,0.1311346861131819,0.5750358907462024,-2.3458809220532664,1691
TE,2025,5y,5,8177,linear,B_gbm_huber,3.3092396310796133,5.557637226468222,1.598414088216562,0.1079067438228988,0.5648680240241302,-2.39201639624152,1691
TE,2025,5y,5,8177,exponential,B_gbm_huber,3.2630501648298824,5.4483733302502895,1.6504665078218683,0.1426392782162379,0.577719211101249,-2.299942283809309,1691
TE,2025,7y,7,11152,,existing_methodology,2.954389517426899,4.711386074741333,1.725393933600292,0.3588978187823255,0.6620920672121265,-0.9824677484209224,1691
TE,2025,7y,7,11152,none,B_gbm_huber,3.0924042609710973,5.159606004590417,1.6042493649062148,0.231112243272909,0.5929639675424206,-1.9082998569698464,1691
TE,2025,7y,7,11152,linear,B_gbm_huber,3.147431283191618,5.287526596557779,1.6009300878500268,0.1925140093262773,0.5805859589152398,-2.058828365103574,1691
TE,2025,7y,7,11152,exponential,B_gbm_huber,3.167306914810192,5.330198581331437,1.5996027406033453,0.1794280914615631,0.5796738818660082,-2.1167399623650454,1691
TE,2023,10y,10,13031,,existing_methodology,2.9470534389895406,4.259062057821334,2.0414736967498106,0.4293333193140358,0.6633518030301454,0.124717773070364,1629
TE,2023,10y,10,13031,none,B_gbm_huber,2.7160140872652563,4.433457912852613,1.534569765834496,0.381642318567167,0.7162115027331066,-0.9907799105395312,1629
TE,2023,10y,10,13031,linear,B_gbm_huber,2.7119077965455647,4.468436147380815,1.4983423157524585,0.3718466318561887,0.7168369748696379,-1.0819916314477538,1629
TE,2023,10y,10,13031,exponential,B_gbm_huber,2.704886974281846,4.442377550972429,1.4011840308536885,0.3791516779984082,0.7200286113163626,-1.096880547992212,1629
TE,2024,10y,10,13674,,existing_methodology,2.9299750184027693,4.251306417056814,1.9603281157371415,0.4251351647518168,0.6779740393245278,0.0960914056422653,1691
TE,2024,10y,10,13674,none,B_gbm_huber,2.7544339442446613,4.466462430816031,1.5593808788648893,0.3654756432505056,0.7093660704926976,-0.9955770364705362,1691
TE,2024,10y,10,13674,linear,B_gbm_huber,2.751001010829707,4.47562167645255,1.5254026972954806,0.3628705733345402,0.7107444309935141,-1.0395326323403518,1691
TE,2024,10y,10,13674,exponential,B_gbm_huber,2.760412162804423,4.499474138758029,1.476729150084961,0.3560614180461678,0.7079975386835577,-1.11468121588531,1691
TE,2025,10y,10,14335,,existing_methodology,2.981620569052147,4.616172771423108,1.831155731645918,0.3845482988062525,0.6679564157885016,-0.5939573857395049,1691
TE,2025,10y,10,14335,none,B_gbm_huber,3.060993926624505,5.08043454332682,1.731404762331639,0.2545275690035349,0.5966483728501801,-1.759648438148762,1691
TE,2025,10y,10,14335,linear,B_gbm_huber,3.087900321053522,5.141441536737436,1.63051192604422,0.2365164746832924,0.5842807015981373,-1.8842134796102896,1691
TE,2025,10y,10,14335,exponential,B_gbm_huber,3.1094588629812683,5.174804030035542,1.6019336479819153,0.2265759333019219,0.5875334890921547,-1.8931646842382128,1691
TE,2023,all,17,19491,,existing_methodology,2.952231668320445,4.260901043603745,2.0491591190386487,0.4288404058676863,0.6623414515474704,0.13930224670427,1629
TE,2023,all,17,19491,none,B_gbm_huber,2.741317241977117,4.423833671877953,1.5567606097880586,0.3843240915456962,0.7070431937331729,-0.8851211409747948,1629
TE,2023,all,17,19491,linear,B_gbm_huber,2.7175655405724,4.459943144517149,1.5186347475110802,0.374232181628093,0.7151197689870978,-1.0039806744110715,1629
TE,2023,all,17,19491,exponential,B_gbm_huber,2.710396206111477,4.4762262127964805,1.4191039104797047,0.369654535519678,0.7212182638552153,-1.149450356240057,1629
TE,2024,all,18,21120,,existing_methodology,2.9344554703420838,4.255797164783335,1.9511593583489464,0.4239200387719519,0.6769370826745764,0.0945669116265449,1691
TE,2024,all,18,21120,none,B_gbm_huber,2.7807514432245606,4.432532078353634,1.6442456298765116,0.3750796009096205,0.7014951820378211,-0.8469254776315869,1691
TE,2024,all,18,21120,linear,B_gbm_huber,2.7595119792509184,4.451417798335161,1.5890794111895308,0.3697430510356647,0.7092246290015758,-0.9555438096302554,1691
TE,2024,all,18,21120,exponential,B_gbm_huber,2.7553730710337674,4.486461591881819,1.4587396079571924,0.3597805924304328,0.709677187082082,-1.1099942220359864,1691
TE,2025,all,19,22811,,existing_methodology,2.9877448483891254,4.590091920509651,1.9,0.3914831170074153,0.6700534961848497,-0.4737740206372323,1691
TE,2025,all,19,22811,none,B_gbm_huber,3.0559051833086275,5.002153764654705,1.7609446197872654,0.2773234844786467,0.600495739334718,-1.576508472522584,1691
TE,2025,all,19,22811,linear,B_gbm_huber,3.088166120141697,5.104760228497472,1.6879835484103012,0.2473716686119367,0.587676686822006,-1.7365438341025876,1691
TE,2025,all,19,22811,exponential,B_gbm_huber,3.194310602345896,5.346162016573179,1.5893165657054815,0.1745056625243213,0.570930779541276,-2.0330853451440305,1691
WR,2023,10y,10,22950,,existing_methodology,4.368363986628534,6.023349168349884,3.241239750075044,0.3947569985438337,0.6655115274902359,0.1150674201269479,2812
WR,2023,10y,10,22950,none,B_gbm_huber,4.294018872699341,6.233517017888151,3.0273930829311597,0.3517836275825151,0.6857478044343052,-0.7464263443519388,2812
WR,2023,10y,10,22950,none,C_gbm_mae,3.984448187504224,6.004734386897866,2.601954543374539,0.3984921487835984,0.6942165777832656,-1.0177087953031216,2812
WR,2023,10y,10,22950,linear,B_gbm_huber,4.232702875624317,6.255138680442068,2.899001742637016,0.3472790043237989,0.6870690991393795,-0.9940874387622364,2812
WR,2023,10y,10,22950,linear,C_gbm_mae,3.980322363097631,6.073476434481566,2.497724490929512,0.384641224121375,0.6931673459826927,-1.2998500520074423,2812
WR,2023,10y,10,22950,exponential,B_gbm_huber,4.234590469313497,6.382787686012627,2.735527838326364,0.3203669436234895,0.6851709031131845,-1.3833908958539824,2812
WR,2023,10y,10,22950,exponential,C_gbm_mae,4.04786972078162,6.20920344097848,2.499519931391367,0.3568304485245971,0.6879846426980256,-1.552224315040607,2812
WR,2024,10y,10,23793,,existing_methodology,4.4074204771254895,6.116179378538048,3.199733252283889,0.3824610756173691,0.6697285374416683,-0.0789420091385813,2739
WR,2024,10y,10,23793,none,B_gbm_huber,4.310256332115122,6.332375484812356,2.948329466905696,0.3380316483996987,0.6963136007181819,-1.0273742510165174,2739
WR,2024,10y,10,23793,none,C_gbm_mae,4.029363023881586,6.108454424428929,2.427581113689264,0.3840200381413132,0.7090055237572022,-1.154324672459857,2739
WR,2024,10y,10,23793,linear,B_gbm_huber,4.291984839867917,6.387714723042807,2.840324500931392,0.3264110825360825,0.6987484255970153,-1.2591282255206258,2739
