position,season,window,actual_years,n_train_rows,weighting,model,mae,rmse,medae,r2,spearman,bias,n
QB,2025,7y,7,4680,exponential,C_gbm_mae,6.618318166346045,8.329889778238368,5.389845424839422,0.15923016665320155,0.4540906621150063,-2.4149336911748014,677
QB,2023,10y,10,6327,n/a,existing_methodology,6.19308324362097,7.581740966794982,5.62847232538674,0.25052894149427796,0.49416492439767173,0.7259415174632167,701
QB,2023,10y,10,6327,none,B_gbm_huber,6.2891054800773665,7.668654227463743,5.603542451706743,0.23324733455092828,0.5203450169177922,0.5181457775359516,701
QB,2023,10y,10,6327,none,C_gbm_mae,5.959297932475409,7.384790250010383,5.27859990820388,0.2889611819920861,0.5194634482572477,-0.002344796629655378,701
QB,2023,10y,10,6327,linear,B_gbm_huber,6.2622969509848945,7.642067642252998,5.725537343332395,0.23855465376049856,0.5221651557831177,0.39758559657490683,701
QB,2023,10y,10,6327,linear,C_gbm_mae,5.901183580170024,7.349469974288524,5.149305860126182,0.29574648744104826,0.5345697922681063,-0.602057704662631,701
QB,2023,10y,10,6327,exponential,B_gbm_huber,6.236466934879218,7.607176823411494,5.738487120266483,0.245491730048484,0.5132566318003423,0.29560358386527064,701
QB,2023,10y,10,6327,exponential,C_gbm_mae,6.0539126266446175,7.589889448156739,5.272008514686046,0.24891708670873636,0.5079666005506487,-1.4868824734668045,701
QB,2024,10y,10,6422,n/a,existing_methodology,6.302273050949264,7.852908146880219,5.549920227328284,0.27886878350456445,0.5261143113039901,0.6104755578876664,702
QB,2024,10y,10,6422,none,B_gbm_huber,6.602641387179685,8.156642408699948,5.960827241458179,0.222006252801619,0.5221597961471871,0.2137549017583934,702
QB,2024,10y,10,6422,none,C_gbm_mae,6.1784955382197335,7.71619188795538,5.298818986812122,0.3037594734784962,0.5329393430101934,0.23304487893368295,702
QB,2024,10y,10,6422,linear,B_gbm_huber,6.559483906568751,8.115501441099104,5.922658218338567,0.22983464430775113,0.5262320274904904,0.1420300922191666,702
QB,2024,10y,10,6422,linear,C_gbm_mae,6.250572407312524,7.898885046871204,5.234875479836207,0.2703999626282798,0.5094502371323872,0.42531069485274164,702
QB,2024,10y,10,6422,exponential,B_gbm_huber,6.608997995665275,8.148421144813682,5.978107663544413,0.2235737773281592,0.5102294762413839,0.5835135175561602,702
QB,2024,10y,10,6422,exponential,C_gbm_mae,6.288562703681217,7.812812429765111,5.3039960398150106,0.2862139496132976,0.5257018702823781,0.5046602668250251,702
QB,2025,10y,10,6508,n/a,existing_methodology,6.4964611270600185,7.993017164960976,5.392751408144825,0.22585894056701494,0.477613480771543,-0.5710794888988366,677
QB,2025,10y,10,6508,none,B_gbm_huber,6.72293945400376,8.117573280498794,6.1817090743333,0.20154389295460762,0.4719131095462083,-0.04546897251055626,677
QB,2025,10y,10,6508,none,C_gbm_mae,6.4564863637954755,8.020076262068274,5.515075339409984,0.22060860393104198,0.46473074889749505,-0.8708881427237573,677
QB,2025,10y,10,6508,linear,B_gbm_huber,6.746374972103087,8.144492681488613,6.16301425132953,0.1962394507566283,0.45821413413414663,-0.2538080945173032,677
QB,2025,10y,10,6508,linear,C_gbm_mae,6.4667006076533395,8.01820959189589,5.614459701006751,0.22097136790341476,0.47173745090327757,-1.0093024864910352,677
QB,2025,10y,10,6508,exponential,B_gbm_huber,6.854595802950249,8.289815968096656,6.4196632379796235,0.16730033469263672,0.45274481472769773,-0.7825826130787685,677
