player,position,season,team,possible_weeks,weeks_predicted,games_actually_played,availability_rate,weeks_real_stats,weeks_inferred_snap_verified,weeks_inferred_pbp_confirmed,weeks_synthetic,predicted_season_total,actual_season_total
00-0037228,RB,2022,PIT,17,17,16,0.88,0,0,0,17,13.928150674667366,93.30000000000001
00-0037248,RB,2022,BUF,16,16,16,0.88,0,0,0,16,15.700990552454739,105.69999999999999
00-0037256,RB,2022,TB,17,17,17,0.88,0,0,0,17,15.525358153568074,141.1
00-0037258,RB,2022,HOU,17,17,13,0.88,0,0,0,17,13.354745594402065,166.39999999999998
00-0037263,RB,2022,ATL,17,17,16,0.88,0,0,0,17,16.204301983154195,157.4
00-0037265,RB,2022,JAX,17,17,8,0.88,0,0,0,17,13.350434664656879,10.2
00-0037267,RB,2022,CLE,17,17,2,0.88,0,0,0,17,16.01577177490843,1.2
00-0037276,RB,2022,MIN,17,17,1,0.88,0,0,0,17,11.068576842688822,2.0
00-0037286,RB,2022,NE,17,17,5,0.88,0,0,0,17,15.876091278491492,11.200000000000001
00-0037299,RB,2022,ARI,17,17,11,0.88,0,0,0,17,15.401867575262054,18.099999999999998
00-0037331,RB,2022,LAC,17,17,15,0.88,0,0,0,17,13.918462429841357,18.6
00-0037429,RB,2022,CAR,17,17,11,0.88,0,0,0,17,11.731105260921822,45.0
00-0037525,RB,2022,SF,17,17,9,0.88,0,0,0,17,13.897669982062155,31.8
00-0037557,RB,2022,LA,17,17,3,0.88,0,0,0,17,13.808683352915953,10.0
00-0037563,RB,2022,DAL,17,17,7,0.88,0,0,0,17,14.107057799880135,34.4
00-0037594,RB,2022,TEN,17,17,4,0.88,0,0,0,17,15.721362418541863,8.3
00-0037617,RB,2022,TEN,17,17,14,0.88,0,0,0,17,15.599900657013771,26.000000000000004
00-0037745,RB,2022,CHI,17,17,9,0.88,0,0,0,17,11.705228174674701,38.0
00-0037746,RB,2022,WAS,17,17,12,0.88,0,0,0,17,15.297190045587273,112.69999999999999
00-0037827,RB,2022,SF,17,17,6,0.88,0,0,0,17,16.649462485181477,9.899999999999999
00-0037840,RB,2022,LA,17,17,8,0.88,0,0,0,17,15.585753325341964,30.500000000000004
00-0038040,RB,2022,LV,17,17,12,0.88,0,0,0,17,12.072272474545345,7.0
00-0038045,RB,2022,LAC,17,17,6,0.88,0,0,0,17,16.024142817193933,8.4
00-0038098,RB,2022,NE,17,17,8,0.88,0,0,0,17,10.269458560764253,27.2
00-0038120,RB,2022,NYJ,17,17,7,0.88,0,0,0,17,14.122925045773007,115.10000000000001
00-0038134,RB,2022,SEA,17,17,15,0.88,0,0,0,17,14.288632824903807,202.5
00-0026189,WR,2022,BAL,17,17,7,0.7875525210084033,0,0,0,17,24.60566969385881,24.299999999999997
00-0026293,WR,2022,NE,17,17,6,0.3946078431372549,0,0,0,17,0.505758418166821,0.0
00-0027942,WR,2022,ARI,17,17,15,0.8893382352941177,0,0,0,17,127.22041923523065,59.6
00-0027944,WR,2022,TB,17,17,10,0.8328877005347594,0,0,0,17,100.70328467933957,70.39999999999999
00-0028002,WR,2022,GB,17,17,13,0.8288770053475936,0,0,0,17,40.93841371517648,81.7
00-0029000,WR,2022,BUF,17,17,4,0.9253676470588236,0,0,0,17,103.65083341564245,9.5
00-0029293,WR,2022,JAX,17,17,16,0.8717320261437909,0,0,0,17,110.93582556894827,116.89999999999999
00-0029608,WR,2022,DAL,17,17,3,0.9036764705882353,0,0,0,17,102.57661261204566,19.099999999999998
00-0029664,WR,2022,TEN,17,17,2,0.657563025210084,0,0,0,17,14.057355151560143,0.0
00-0030035,WR,2022,MIN,17,17,17,0.9108455882352942,0,0,0,17,135.5463050176335,178.0
00-0030068,WR,2022,SEA,17,17,13,0.6810661764705882,0,0,0,17,38.633737410426356,90.2
00-0030279,WR,2022,LAC,17,17,10,0.8059640522875817,0,0,0,17,172.8895104704016,164.0
00-0030431,WR,2022,TEN,17,17,17,0.8660130718954249,0,0,0,17,196.04160884506294,117.70000000000002
00-0030564,WR,2022,ARI,17,17,9,0.9473039215686274,0,0,0,17,189.49573159774638,151.7
00-0030663,WR,2022,SF,17,17,4,0.8644957983193277,0,0,0,17,0.6109283365788011,0.0
00-0031051,WR,2022,BUF,16,16,3,0.8056066176470589,0,0,0,16,8.70153097372981,11.2
00-0031236,WR,2022,HOU,17,17,13,0.9223345588235294,0,0,0,17,165.392102257146,145.6
00-0031325,WR,2022,BAL,17,17,12,0.8069852941176471,0,0,0,17,24.887224355812968,46.5
00-0031381,WR,2022,LV,17,17,17,0.9388786764705882,0,0,0,17,293.5172089637346,335.50000000000006
00-0031382,WR,2022,NO,17,17,9,0.9632352941176471,0,0,0,17,177.1589796049636,58.199999999999996
00-0031408,WR,2022,TB,17,17,15,0.953125,0,0,0,17,267.8475149020763,225.40000000000003
00-0031428,WR,2022,LA,17,17,10,0.7766544117647058,0,0,0,17,92.09161959798513,84.9
00-0031544,WR,2022,CLE,17,17,17,0.9737394957983193,0,0,0,17,196.22459741675968,246.00000000000003
00-0031545,WR,2022,NO,17,17,7,0.2639705882352941,0,0,0,17,0.21363425868820307,9.4
00-0031547,WR,2022,NE,17,17,13,0.8256302521008403,0,0,0,17,115.90839126199214,102.9
00-0031549,WR,2022,NE,17,17,16,0.9054621848739497,0,0,0,17,86.18519621837524,75.2
00-0031588,WR,2022,BUF,16,16,16,0.9390756302521008,0,0,0,16,209.78422354142575,316.6
00-0031763,WR,2022,LAC,17,17,17,0.6911764705882353,0,0,0,17,25.45928427784583,114.3
00-0031787,WR,2022,BUF,16,16,6,0.6222426470588236,0,0,0,16,6.736164570113784,10.4
00-0031868,WR,2022,ATL,17,17,14,0.6096813725490197,0,0,0,17,47.41806227324396,51.800000000000004
00-0031941,WR,2022,BUF,16,16,4,0.8508403361344538,0,0,0,16,80.29095920806178,12.0
00-0032054,WR,2022,TB,17,17,11,0.7248774509803922,0,0,0,17,48.32182689505995,23.3
00-0032128,WR,2022,TEN,17,17,9,0.881827731092437,0,0,0,17,67.16918677002356,8.600000000000001
