team,season,week,position,slot,slot_rank,player_id,depth_chart_rank,snap_share_s2d
DEN,2019,6,TE,TE2,2,00-0035644,2.0,0.6978129157019686
DEN,2019,6,TE,TE3,3,00-0029414,2.0,
DEN,2019,6,WR,WR1,1,00-0034348,1.0,0.9015030248161316
DEN,2019,6,WR,WR2,2,00-0027685,1.0,0.8083559847529541
DEN,2019,6,WR,WR3,3,00-0031319,1.0,0.03136240453313624
DEN,2019,6,WR,WR4,4,00-0034370,2.0,0.625358410419359
DEN,2019,6,WR,WR5,5,00-0033375,2.0,0.12903225806451613
DEN,2019,6,WR,WR6,6,00-0034054,2.0,0.06097560975609756
DEN,2019,7,QB,QB1,1,00-0026158,1.0,1.0
DEN,2019,7,QB,QB2,2,00-0032434,2.0,
DEN,2019,7,RB,RB1,1,00-0034109,1.0,0.492898407351486
DEN,2019,7,RB,RB2,2,00-0030107,1.0,
DEN,2019,7,RB,RB3,3,00-0032956,1.0,
DEN,2019,7,RB,RB4,4,00-0034427,1.0,
DEN,2019,7,TE,TE1,1,00-0032227,1.0,0.4898690650727662
DEN,2019,7,TE,TE2,2,00-0035644,2.0,0.6898440964183071
DEN,2019,7,TE,TE3,3,00-0029414,2.0,
DEN,2019,7,WR,WR1,1,00-0034348,1.0,0.9068080762356653
DEN,2019,7,WR,WR2,2,00-0027685,1.0,0.7430744317385728
DEN,2019,7,WR,WR3,3,00-0031319,1.0,0.044355136733185516
DEN,2019,7,WR,WR4,4,00-0034370,2.0,0.6294653420161326
DEN,2019,7,WR,WR5,5,00-0033375,2.0,0.12903225806451613
DEN,2019,7,WR,WR6,6,00-0034054,2.0,0.06097560975609756
DEN,2019,8,QB,QB1,1,00-0026158,1.0,0.9978991596638656
DEN,2019,8,QB,QB2,2,00-0032434,2.0,
DEN,2019,8,RB,RB1,1,00-0034109,1.0,0.47920703823404687
DEN,2019,8,RB,RB2,2,00-0030107,1.0,
DEN,2019,8,RB,RB3,3,00-0032956,1.0,
DEN,2019,8,RB,RB4,4,00-0034427,1.0,
DEN,2019,8,TE,TE1,1,00-0032227,1.0,0.46610625745732903
DEN,2019,8,TE,TE2,2,00-0035644,2.0,0.6921352759215742
DEN,2019,8,TE,TE3,3,00-0029414,2.0,
DEN,2019,8,WR,WR1,1,00-0034348,1.0,0.911717846857461
DEN,2019,8,WR,WR2,2,00-0031319,1.0,0.03842528585713664
DEN,2019,8,WR,WR3,3,00-0034370,2.0,0.6319786965180295
DEN,2019,8,WR,WR4,4,00-0033375,2.0,0.12903225806451613
DEN,2019,8,WR,WR5,5,00-0034054,2.0,0.06097560975609756
DEN,2019,8,WR,WR6,6,00-0033552,2.0,
DEN,2019,9,QB,QB1,1,00-0026158,1.0,0.9981617647058824
DEN,2019,9,QB,QB2,2,00-0032434,2.0,
DEN,2019,9,RB,RB1,1,00-0034109,1.0,0.48094999407122935
DEN,2019,9,RB,RB2,2,00-0030107,1.0,
DEN,2019,9,RB,RB3,3,00-0032956,1.0,
DEN,2019,9,RB,RB4,4,00-0034427,1.0,
DEN,2019,9,TE,TE1,1,00-0032227,1.0,0.4420895506176286
DEN,2019,9,TE,TE2,2,00-0035644,2.0,0.7083580924587747
DEN,2019,9,TE,TE3,3,00-0029414,2.0,
DEN,2019,9,WR,WR1,1,00-0034348,1.0,0.914191472164662
DEN,2019,9,WR,WR2,2,00-0034370,1.0,0.6300361539738238
DEN,2019,9,WR,WR3,3,00-0031319,1.0,0.04800280670743123
DEN,2019,9,WR,WR4,4,00-0033375,2.0,0.12903225806451613
DEN,2019,9,WR,WR5,5,00-0035593,2.0,0.0958904109589041
DEN,2019,9,WR,WR6,6,00-0034054,2.0,0.06097560975609756
DEN,2019,11,QB,QB1,1,00-0032434,1.0,1.0
DEN,2019,11,QB,QB2,2,00-0026158,1.0,0.9981617647058824
DEN,2019,11,RB,RB1,1,00-0034109,1.0,0.48075184658183345
DEN,2019,11,RB,RB2,2,00-0030107,1.0,
DEN,2019,11,RB,RB3,3,00-0032956,1.0,
DEN,2019,11,RB,RB4,4,00-0034427,1.0,
DEN,2019,11,TE,TE1,1,00-0035644,1.0,0.7245590451485405
DEN,2019,11,TE,TE2,2,00-0034393,2.0,0.15206943441506884
DEN,2019,11,TE,TE3,3,00-0029414,2.0,
DEN,2019,11,WR,WR1,1,00-0034348,1.0,0.9190961234056255
DEN,2019,11,WR,WR2,2,00-0034370,1.0,0.6317913961248804
DEN,2019,11,WR,WR3,3,00-0031319,1.0,0.11257383432065533
DEN,2019,11,WR,WR4,4,00-0033375,2.0,0.12903225806451613
DEN,2019,11,WR,WR5,5,00-0035593,2.0,0.0958904109589041
DEN,2019,11,WR,WR6,6,00-0034054,2.0,0.06097560975609756
DEN,2019,12,QB,QB1,1,00-0032434,1.0,1.0
DEN,2019,12,QB,QB2,2,00-0026158,1.0,0.9981617647058824
DEN,2019,12,RB,RB1,1,00-0034109,1.0,0.4972336239489666
DEN,2019,12,RB,RB2,2,00-0030107,1.0,
DEN,2019,12,RB,RB3,3,00-0032956,1.0,
DEN,2019,12,RB,RB4,4,00-0034427,1.0,
DEN,2019,12,TE,TE1,1,00-0035644,1.0,0.7381790900007751
DEN,2019,12,TE,TE2,2,00-0034393,2.0,0.19507326905104244
DEN,2019,12,TE,TE3,3,00-0029414,2.0,
DEN,2019,12,WR,WR1,1,00-0034348,1.0,0.9157941060017718
DEN,2019,12,WR,WR2,2,00-0034370,1.0,0.6205109906896076
DEN,2019,12,WR,WR3,3,00-0031319,1.0,0.10641349743563672
DEN,2019,12,WR,WR4,4,00-0033375,2.0,0.4252756227031441
DEN,2019,12,WR,WR5,5,00-0035593,2.0,0.0958904109589041
DEN,2019,12,WR,WR6,6,00-0034054,2.0,0.06097560975609756
DEN,2019,13,QB,QB1,1,00-0032434,1.0,1.0
DEN,2019,13,QB,QB2,2,00-0026158,1.0,0.9981617647058824
DEN,2019,13,RB,RB1,1,00-0034109,1.0,0.5021233316048119
DEN,2019,13,RB,RB2,2,00-0030107,1.0,
DEN,2019,13,RB,RB3,3,00-0032956,1.0,
DEN,2019,13,RB,RB4,4,00-0034427,1.0,
DEN,2019,13,TE,TE1,1,00-0032227,1.0,0.4292496685762141
DEN,2019,13,TE,TE2,2,00-0034959,1.0,
DEN,2019,13,TE,TE3,3,00-0035644,2.0,0.7378622525053428
DEN,2019,13,WR,WR1,1,00-0034348,1.0,0.923449187274338
DEN,2019,13,WR,WR2,2,00-0033375,1.0,0.5012041566320281
DEN,2019,13,WR,WR3,3,00-0031319,1.0,0.10592764397906936
DEN,2019,13,WR,WR4,4,00-0034370,2.0,0.6234701028532611
DEN,2019,13,WR,WR5,5,00-0034054,2.0,0.06097560975609756
DEN,2019,13,WR,WR6,6,00-0033552,2.0,
DEN,2019,14,QB,QB1,1,00-0032434,1.0,1.0
DEN,2019,14,QB,QB2,2,00-0026158,1.0,0.9981617647058824
DEN,2019,14,RB,RB1,1,00-0034109,1.0,0.49748210159012524
DEN,2019,14,RB,RB2,2,00-0030107,1.0,
DEN,2019,14,RB,RB3,3,00-0032956,1.0,
DEN,2019,14,RB,RB4,4,00-0034427,1.0,
DEN,2019,14,TE,TE1,1,00-0032227,1.0,0.43632470171859267
DEN,2019,14,TE,TE2,2,00-0034959,1.0,
DEN,2019,14,TE,TE3,3,00-0035644,2.0,0.7358975409870404
DEN,2019,14,WR,WR1,1,00-0034348,1.0,0.9283403264300478
DEN,2019,14,WR,WR2,2,00-0033375,1.0,0.5142959746168781
DEN,2019,14,WR,WR3,3,00-0031319,1.0,0.09890630815259101
DEN,2019,14,WR,WR4,4,00-0034370,2.0,0.6250856895202512
DEN,2019,14,WR,WR5,5,00-0034054,2.0,0.06097560975609756
DEN,2019,14,WR,WR6,6,00-0033552,2.0,
DEN,2019,15,QB,QB1,1,00-0035704,1.0,1.0
DEN,2019,15,QB,QB2,2,00-0026158,1.0,0.9981617647058824
DEN,2019,15,RB,RB1,1,00-0034109,1.0,0.4996314575303894
DEN,2019,15,RB,RB2,2,00-0030107,1.0,
DEN,2019,15,RB,RB3,3,00-0032956,1.0,
DEN,2019,15,RB,RB4,4,00-0034427,1.0,
DEN,2019,15,TE,TE1,1,00-0032227,1.0,0.44288378122337396
DEN,2019,15,TE,TE2,2,00-0034959,1.0,
DEN,2019,15,TE,TE3,3,00-0035644,2.0,0.7170996858133307
DEN,2019,15,WR,WR1,1,00-0034348,1.0,0.931245047082756
DEN,2019,15,WR,WR2,2,00-0033375,1.0,0.5368605085070619
DEN,2019,15,WR,WR3,3,00-0031319,1.0,0.09299648969187779
DEN,2019,15,WR,WR4,4,00-0034370,2.0,0.6343685373928787
DEN,2019,15,WR,WR5,5,00-0034054,2.0,0.06097560975609756
DEN,2019,15,WR,WR6,6,00-0033552,2.0,
DEN,2019,16,QB,QB1,1,00-0035704,1.0,1.0
DEN,2019,16,QB,QB2,2,00-0026158,1.0,0.9981617647058824
DEN,2019,16,RB,RB1,1,00-0034109,1.0,0.4917885325978313
DEN,2019,16,RB,RB2,2,00-0030107,1.0,
DEN,2019,16,RB,RB3,3,00-0032956,1.0,
DEN,2019,16,RB,RB4,4,00-0034427,1.0,
DEN,2019,16,TE,TE1,1,00-0032227,1.0,0.43987510453950524
DEN,2019,16,TE,TE2,2,00-0035644,2.0,0.6985659310155262
DEN,2019,16,TE,TE3,3,00-0029414,2.0,
DEN,2019,16,WR,WR1,1,00-0034348,1.0,0.9301028463831403
DEN,2019,16,WR,WR2,2,00-0033375,1.0,0.5603781073717041
DEN,2019,16,WR,WR3,3,00-0031319,1.0,0.08948407035314787
DEN,2019,16,WR,WR4,4,00-0034370,2.0,0.648378532905978
DEN,2019,16,WR,WR5,5,00-0034054,2.0,0.06097560975609756
DEN,2019,16,WR,WR6,6,00-0033552,2.0,
DEN,2019,17,QB,QB1,1,00-0035704,1.0,1.0
DEN,2019,17,QB,QB2,2,00-0026158,1.0,0.9981617647058824
DEN,2019,17,RB,RB1,1,00-0034109,1.0,0.4975002830068022
DEN,2019,17,RB,RB2,2,00-0030107,1.0,
DEN,2019,17,RB,RB3,3,00-0032956,1.0,
DEN,2019,17,RB,RB4,4,00-0034427,1.0,
DEN,2019,17,TE,TE1,1,00-0032227,1.0,0.4417915374514176
DEN,2019,17,TE,TE2,2,00-0035644,2.0,0.6904925215299841
DEN,2019,17,TE,TE3,3,00-0029414,2.0,
DEN,2019,17,WR,WR1,1,00-0034348,1.0,0.9319457552158137
DEN,2019,17,WR,WR2,2,00-0033375,1.0,0.5748914964594486
DEN,2019,17,WR,WR3,3,00-0031319,1.0,0.09018464565642684
DEN,2019,17,WR,WR4,4,00-0034370,2.0,0.6436509499610725
DEN,2019,17,WR,WR5,5,00-0033552,2.0,
DEN,2019,17,WR,WR6,6,00-0034072,2.0,
DEN,2020,1,QB,QB1,1,00-0035704,1.0,
DEN,2020,1,QB,QB2,2,00-0032436,2.0,
DEN,2020,1,RB,RB1,1,00-0032144,1.0,
DEN,2020,1,RB,RB2,2,00-0034959,1.0,
DEN,2020,1,RB,RB3,3,00-0034109,2.0,
DEN,2020,1,RB,RB4,4,00-0034838,3.0,
DEN,2020,1,TE,TE1,1,00-0032227,1.0,
DEN,2020,1,TE,TE2,2,00-0035644,1.0,
DEN,2020,1,TE,TE3,3,00-0032394,2.0,
DEN,2020,1,WR,WR1,1,00-0031319,1.0,
DEN,2020,1,WR,WR2,2,00-0034348,1.0,
DEN,2020,1,WR,WR3,3,00-0036407,1.0,
DEN,2020,1,WR,WR4,4,00-0033375,2.0,
DEN,2020,1,WR,WR5,5,00-0034370,2.0,
DEN,2020,1,WR,WR6,6,00-0036439,2.0,
DEN,2020,2,QB,QB1,1,00-0035704,1.0,1.0
DEN,2020,2,QB,QB2,2,00-0032436,2.0,
DEN,2020,2,RB,RB1,1,00-0032144,1.0,0.6271186440677966
DEN,2020,2,RB,RB2,2,00-0034959,1.0,
DEN,2020,2,RB,RB3,3,00-0034109,2.0,0.3220338983050847
DEN,2020,2,RB,RB4,4,00-0034838,3.0,0.1016949152542373
DEN,2020,2,TE,TE1,1,00-0035644,1.0,0.7288135593220338
DEN,2020,2,TE,TE2,2,00-0032394,2.0,0.2711864406779661
DEN,2020,2,TE,TE3,3,00-0033564,3.0,0.2711864406779661
DEN,2020,2,WR,WR1,1,00-0036407,1.0,0.7457627118644068
DEN,2020,2,WR,WR2,2,00-0031319,1.0,0.1016949152542373
DEN,2020,2,WR,WR3,3,00-0034348,1.0,
DEN,2020,2,WR,WR4,4,00-0033375,2.0,0.847457627118644
DEN,2020,2,WR,WR5,5,00-0034370,2.0,0.7966101694915254
DEN,2020,2,WR,WR6,6,00-0036439,2.0,0.0847457627118644
DEN,2020,3,QB,QB1,1,00-0035704,1.0,0.5844155844155844
DEN,2020,3,QB,QB2,2,00-0032436,2.0,0.8311688311688312
DEN,2020,3,RB,RB1,1,00-0032144,1.0,0.7096632181377944
DEN,2020,3,RB,RB2,2,00-0034959,1.0,
DEN,2020,3,RB,RB3,3,00-0034109,2.0,0.3220338983050847
DEN,2020,3,RB,RB4,4,00-0034838,3.0,0.15474356152322255
DEN,2020,3,TE,TE1,1,00-0035644,1.0,0.760510675764913
DEN,2020,3,TE,TE2,2,00-0032394,2.0,0.28494386968963237
DEN,2020,3,TE,TE3,3,00-0033564,3.0,0.1810477657935285
DEN,2020,3,WR,WR1,1,00-0036407,1.0,0.6585956416464891
DEN,2020,3,WR,WR2,2,00-0034348,1.0,0.4025974025974026
DEN,2020,3,WR,WR3,3,00-0031319,1.0,0.07032797710763813
DEN,2020,3,WR,WR4,4,00-0033375,2.0,0.7484041382346467
DEN,2020,3,WR,WR5,5,00-0034370,2.0,0.6190843055249835
DEN,2020,3,WR,WR6,6,00-0036439,2.0,0.0847457627118644
DEN,2020,4,QB,QB1,1,00-0035704,1.0,0.5844155844155844
DEN,2020,4,QB,QB2,2,00-0032436,2.0,0.8124098124098125
DEN,2020,4,RB,RB1,1,00-0032144,1.0,0.6794580184410693
DEN,2020,4,RB,RB2,2,00-0034959,1.0,
DEN,2020,4,RB,RB3,3,00-0034109,2.0,0.3220338983050847
DEN,2020,4,RB,RB4,4,00-0034838,3.0,0.230146501332942
DEN,2020,4,TE,TE1,1,00-0035644,1.0,0.7874303975998891
DEN,2020,4,TE,TE2,2,00-0032394,2.0,0.28494386968963237
DEN,2020,4,TE,TE3,3,00-0033564,3.0,0.21593660576711424
DEN,2020,4,WR,WR1,1,00-0033375,1.0,0.7793593725797116
DEN,2020,4,WR,WR2,2,00-0036407,1.0,0.6824500044839028
DEN,2020,4,WR,WR3,3,00-0034348,1.0,0.4025974025974026
DEN,2020,4,WR,WR4,4,00-0031319,1.0,0.057467328653769335
DEN,2020,4,WR,WR5,5,00-0036412,2.0,0.772005772005772
DEN,2020,4,WR,WR6,6,00-0034370,2.0,0.4762149338420525
DEN,2020,6,QB,QB1,1,00-0035704,1.0,0.5844155844155844
DEN,2020,6,QB,QB2,2,00-0034955,2.0,0.596031746031746
DEN,2020,6,RB,RB1,1,00-0032144,1.0,0.709593513830802
DEN,2020,6,RB,RB2,2,00-0034109,1.0,0.3220338983050847
DEN,2020,6,RB,RB3,3,00-0034959,1.0,
DEN,2020,6,RB,RB4,4,00-0034838,2.0,0.2226098759997065
DEN,2020,6,TE,TE1,1,00-0035644,1.0,0.7155727981999168
DEN,2020,6,TE,TE2,2,00-0032394,1.0,0.32329591312642164
DEN,2020,6,TE,TE3,3,00-0033564,2.0,0.2833810257539071
DEN,2020,6,WR,WR1,1,00-0033375,1.0,0.773805243720498
DEN,2020,6,WR,WR2,2,00-0036407,1.0,0.6832660747914985
DEN,2020,6,WR,WR3,3,00-0034348,1.0,0.4025974025974026
DEN,2020,6,WR,WR4,4,00-0031319,1.0,0.04667192506175557
DEN,2020,6,WR,WR5,5,00-0036412,2.0,0.5813371813371814
DEN,2020,6,WR,WR6,6,00-0034370,2.0,0.5607326289529679
DEN,2020,7,QB,QB1,1,00-0035704,1.0,0.7229437229437229
DEN,2020,7,QB,QB2,2,00-0034955,2.0,0.596031746031746
DEN,2020,7,RB,RB1,1,00-0032144,1.0,0.709593513830802
DEN,2020,7,RB,RB2,2,00-0034109,1.0,0.4735169491525424
DEN,2020,7,RB,RB3,3,00-0034959,1.0,
DEN,2020,7,RB,RB4,4,00-0034838,2.0,0.2562129007997652
DEN,2020,7,TE,TE1,1,00-0035644,1.0,0.7155727981999168
DEN,2020,7,TE,TE2,2,00-0032394,1.0,0.3557531848448162
DEN,2020,7,TE,TE3,3,00-0033564,2.0,0.3485798206031257
DEN,2020,7,WR,WR1,1,00-0033375,1.0,0.8034191949763982
DEN,2020,7,WR,WR2,2,00-0036407,1.0,0.6934878598331988
DEN,2020,7,WR,WR3,3,00-0034348,1.0,0.4025974025974026
DEN,2020,7,WR,WR4,4,00-0031319,1.0,0.04983754004940446
DEN,2020,7,WR,WR5,5,00-0036412,2.0,0.5813371813371814
DEN,2020,7,WR,WR6,6,00-0034370,2.0,0.5673361031623744
DEN,2020,8,QB,QB1,1,00-0035704,1.0,0.788961038961039
DEN,2020,8,QB,QB2,2,00-0034955,2.0,0.40168350168350164
DEN,2020,8,RB,RB1,1,00-0034109,1.0,0.37628402670775557
DEN,2020,8,RB,RB2,2,00-0032144,2.0,0.6871553305451611
DEN,2020,8,RB,RB3,3,00-0034838,3.0,0.25247178962751
DEN,2020,8,RB,RB4,4,00-0035427,3.0,0.1038961038961039
DEN,2020,8,TE,TE1,1,00-0035644,1.0,0.7127179788196737
DEN,2020,8,TE,TE2,2,00-0034959,1.0,
DEN,2020,8,TE,TE3,3,00-0032394,2.0,0.37551163878494387
DEN,2020,8,WR,WR1,1,00-0033375,1.0,0.7799056062032758
DEN,2020,8,WR,WR2,2,00-0036407,1.0,0.7034476754021246
DEN,2020,8,WR,WR3,3,00-0034348,1.0,0.4025974025974026
DEN,2020,8,WR,WR4,4,00-0031319,1.0,0.04983754004940446
DEN,2020,8,WR,WR5,5,00-0036412,2.0,0.5334054834054834
DEN,2020,8,WR,WR6,6,00-0034370,2.0,0.5312216444102037
DEN,2020,9,QB,QB1,1,00-0035704,1.0,0.8311688311688311
DEN,2020,9,QB,QB2,2,00-0034955,2.0,0.40168350168350164
DEN,2020,9,RB,RB1,1,00-0032144,1.0,0.6649371344286599
DEN,2020,9,RB,RB2,2,00-0035427,1.0,0.09810189810189811
DEN,2020,9,RB,RB3,3,00-0034109,2.0,0.3937514815692782
DEN,2020,9,RB,RB4,4,00-0034838,3.0,0.25247178962751
DEN,2020,9,TE,TE1,1,00-0035644,1.0,0.7247008797856256
DEN,2020,9,TE,TE2,2,00-0034959,1.0,
DEN,2020,9,TE,TE3,3,00-0032394,2.0,0.34113149385924807
DEN,2020,9,WR,WR1,1,00-0033375,1.0,0.7799056062032758
DEN,2020,9,WR,WR2,2,00-0036407,1.0,0.7304276778172056
DEN,2020,9,WR,WR3,3,00-0034348,1.0,0.4025974025974026
DEN,2020,9,WR,WR4,4,00-0031319,1.0,0.04983754004940446
DEN,2020,9,WR,WR5,5,00-0034370,2.0,0.5893987721318229
DEN,2020,9,WR,WR6,6,00-0036412,2.0,0.5867243867243868
DEN,2020,10,QB,QB1,1,00-0035704,1.0,0.8593073593073592
DEN,2020,10,QB,QB2,2,00-0034955,2.0,0.40168350168350164
DEN,2020,10,RB,RB1,1,00-0032144,1.0,0.6560517903713367
DEN,2020,10,RB,RB2,2,00-0035427,1.0,0.09810189810189811
DEN,2020,10,RB,RB3,3,00-0034109,2.0,0.39171351402254584
DEN,2020,10,RB,RB4,4,00-0034838,3.0,0.21836133827172088
DEN,2020,10,TE,TE1,1,00-0035644,1.0,0.7327181709317104
DEN,2020,10,TE,TE2,2,00-0034959,1.0,
DEN,2020,10,TE,TE3,3,00-0032394,2.0,0.31392484209461974
DEN,2020,10,WR,WR1,1,00-0033375,1.0,0.7859073493484046
DEN,2020,10,WR,WR2,2,00-0036407,1.0,0.7435762728845755
DEN,2020,10,WR,WR3,3,00-0034348,1.0,0.4025974025974026
DEN,2020,10,WR,WR4,4,00-0031319,1.0,0.04983754004940446
DEN,2020,10,WR,WR5,5,00-0036412,2.0,0.6145077651926967
DEN,2020,10,WR,WR6,6,00-0034370,2.0,0.5619568023276739
DEN,2020,11,QB,QB1,1,00-0035704,1.0,0.8794063079777364
DEN,2020,11,QB,QB2,2,00-0034955,2.0,0.40168350168350164
DEN,2020,11,RB,RB1,1,00-0032144,1.0,0.6444678517861872
DEN,2020,11,RB,RB2,2,00-0035427,1.0,0.09810189810189811
DEN,2020,11,RB,RB3,3,00-0034109,2.0,0.37572370300000885
DEN,2020,11,RB,RB4,4,00-0034838,3.0,0.20867180479057268
DEN,2020,11,TE,TE1,1,00-0035644,1.0,0.746762202382148
DEN,2020,11,TE,TE2,2,00-0034959,1.0,
DEN,2020,11,TE,TE3,3,00-0032394,2.0,0.29228987063560913
DEN,2020,11,WR,WR1,1,00-0033375,1.0,0.761612592651685
DEN,2020,11,WR,WR2,2,00-0036407,1.0,0.7564183458504521
DEN,2020,11,WR,WR3,3,00-0034348,1.0,0.4025974025974026
DEN,2020,11,WR,WR4,4,00-0031319,1.0,0.04622611905525489
DEN,2020,11,WR,WR5,5,00-0036412,2.0,0.651469432539414
DEN,2020,11,WR,WR6,6,00-0034370,2.0,0.5480304596590277
DEN,2020,12,QB,QB1,1,00-0035704,1.0,0.8944805194805194
DEN,2020,12,QB,QB2,2,00-0034955,2.0,0.40168350168350164
DEN,2020,12,RB,RB1,1,00-0032144,1.0,0.6309799708184911
DEN,2020,12,RB,RB2,2,00-0035427,1.0,0.09810189810189811
DEN,2020,12,RB,RB3,3,00-0034109,2.0,0.3813895476263812
DEN,2020,12,RB,RB4,4,00-0034838,3.0,0.1923236555403381
DEN,2020,12,TE,TE1,1,00-0035644,1.0,0.7475493081003708
DEN,2020,12,TE,TE2,2,00-0034959,1.0,
DEN,2020,12,TE,TE3,3,00-0032394,2.0,0.3298986884282338
DEN,2020,12,WR,WR1,1,00-0033375,1.0,0.7692966635536345
DEN,2020,12,WR,WR2,2,00-0036407,1.0,0.74385343434233
DEN,2020,12,WR,WR3,3,00-0034348,1.0,0.4025974025974026
DEN,2020,12,WR,WR4,4,00-0031319,1.0,0.04182018995944924
DEN,2020,12,WR,WR5,5,00-0036412,2.0,0.6431126765489104
DEN,2020,12,WR,WR6,6,00-0034370,2.0,0.5163043367700481
DEN,2020,13,QB,QB1,1,00-0035704,1.0,0.8944805194805194
DEN,2020,13,QB,QB2,2,00-0034955,2.0,0.40168350168350164
DEN,2020,13,RB,RB1,1,00-0034109,1.0,0.3744135285916882
DEN,2020,13,RB,RB2,2,00-0035427,1.0,0.09810189810189811
DEN,2020,13,RB,RB3,3,00-0032144,2.0,0.6492773225738514
DEN,2020,13,RB,RB4,4,00-0034838,3.0,0.20332384812583917
DEN,2020,13,TE,TE1,1,00-0035644,1.0,0.7425618191507989
DEN,2020,13,TE,TE2,2,00-0034959,1.0,
DEN,2020,13,TE,TE3,3,00-0032394,2.0,0.3434204474923871
DEN,2020,13,WR,WR1,1,00-0033375,1.0,0.764460020454085
DEN,2020,13,WR,WR2,2,00-0036407,1.0,0.7227420227636403
DEN,2020,13,WR,WR3,3,00-0035864,1.0,0.5581395348837209
DEN,2020,13,WR,WR4,4,00-0034348,1.0,0.4025974025974026
DEN,2020,13,WR,WR5,5,00-0036439,1.0,0.10659230827383073
DEN,2020,13,WR,WR6,6,00-0031319,1.0,0.04182018995944924
DEN,2020,14,QB,QB1,1,00-0035704,1.0,0.9062049062049061
DEN,2020,14,QB,QB2,2,00-0034955,2.0,0.40168350168350164
DEN,2020,14,RB,RB1,1,00-0032144,1.0,0.6384614778219585
DEN,2020,14,RB,RB2,2,00-0035427,1.0,0.09810189810189811
DEN,2020,14,RB,RB3,3,00-0034109,2.0,0.37658306918587775
DEN,2020,14,RB,RB4,4,00-0034838,3.0,0.1903495038058593
DEN,2020,14,TE,TE1,1,00-0035644,1.0,0.7494363645172551
DEN,2020,14,TE,TE2,2,00-0034959,1.0,
DEN,2020,14,TE,TE3,3,00-0032394,2.0,0.3535227208608478
DEN,2020,14,WR,WR1,1,00-0033375,1.0,0.7762308725891132
DEN,2020,14,WR,WR2,2,00-0036407,1.0,0.7243822077353572
DEN,2020,14,WR,WR3,3,00-0036412,1.0,0.6432427839452595
DEN,2020,14,WR,WR4,4,00-0035864,1.0,0.5581395348837209
DEN,2020,14,WR,WR5,5,00-0034348,1.0,0.4025974025974026
DEN,2020,14,WR,WR6,6,00-0036439,1.0,0.09705614852748069
DEN,2020,15,QB,QB1,1,00-0035704,1.0,0.9155844155844155
DEN,2020,15,QB,QB2,2,00-0034955,2.0,0.40168350168350164
DEN,2020,15,RB,RB1,1,00-0032144,1.0,0.6235077207903472
DEN,2020,15,RB,RB2,2,00-0035427,1.0,0.09810189810189811
DEN,2020,15,RB,RB3,3,00-0034109,2.0,0.3864657458738473
DEN,2020,15,RB,RB4,4,00-0034838,3.0,0.17995152602968797
DEN,2020,15,TE,TE1,1,00-0035644,1.0,0.6938139352337135
DEN,2020,15,TE,TE2,2,00-0034959,1.0,
DEN,2020,15,TE,TE3,3,00-0032394,2.0,0.3855379039585094
DEN,2020,15,WR,WR1,1,00-0033375,1.0,0.779850977468982
DEN,2020,15,WR,WR2,2,00-0036407,1.0,0.7254070316043902
DEN,2020,15,WR,WR3,3,00-0036412,1.0,0.6399077469547068
DEN,2020,15,WR,WR4,4,00-0035864,1.0,0.5581395348837209
DEN,2020,15,WR,WR5,5,00-0034348,1.0,0.4025974025974026
DEN,2020,15,WR,WR6,6,00-0036439,1.0,0.09705614852748069
DEN,2020,16,QB,QB1,1,00-0035704,1.0,0.9232585596221959
DEN,2020,16,QB,QB2,2,00-0034955,2.0,0.40168350168350164
DEN,2020,16,RB,RB1,1,00-0032144,1.0,0.6164109730372436
DEN,2020,16,RB,RB2,2,00-0035427,1.0,0.09810189810189811
DEN,2020,16,RB,RB3,3,00-0034109,2.0,0.38400295079440666
DEN,2020,16,RB,RB4,4,00-0034838,3.0,0.17452256248894274
DEN,2020,16,TE,TE1,1,00-0035644,1.0,0.6933282479080431
DEN,2020,16,TE,TE2,2,00-0034959,1.0,
DEN,2020,16,TE,TE3,3,00-0032394,2.0,0.3751119113463164
DEN,2020,16,WR,WR1,1,00-0033375,1.0,0.7883720561252142
DEN,2020,16,WR,WR2,2,00-0036407,1.0,0.7360922436326481
DEN,2020,16,WR,WR3,3,00-0035864,1.0,0.5581395348837209
DEN,2020,16,WR,WR4,4,00-0034348,1.0,0.4025974025974026
DEN,2020,16,WR,WR5,5,00-0031319,1.0,0.03790591277356071
DEN,2020,16,WR,WR6,6,00-0036412,2.0,0.6503841847084811
DEN,2020,17,QB,QB1,1,00-0035704,1.0,0.9296536796536796
DEN,2020,17,QB,QB2,2,00-0034955,2.0,0.40168350168350164
DEN,2020,17,RB,RB1,1,00-0032144,1.0,0.6196914508444163
DEN,2020,17,RB,RB2,2,00-0035427,1.0,0.09810189810189811
DEN,2020,17,RB,RB3,3,00-0034109,2.0,0.38400295079440666
DEN,2020,17,RB,RB4,4,00-0034838,3.0,0.1787542532944635
DEN,2020,17,TE,TE1,1,00-0035644,1.0,0.7031740038552423
DEN,2020,17,TE,TE2,2,00-0034959,1.0,
DEN,2020,17,TE,TE3,3,00-0032394,2.0,0.36223286016480766
DEN,2020,17,WR,WR1,1,00-0033375,1.0,0.796067187552263
DEN,2020,17,WR,WR2,2,00-0036407,1.0,0.7398332802043244
DEN,2020,17,WR,WR3,3,00-0035864,1.0,0.5581395348837209
DEN,2020,17,WR,WR4,4,00-0034348,1.0,0.4025974025974026
DEN,2020,17,WR,WR5,5,00-0031319,1.0,0.05099843837932152
